file_path,avg_HH_dist,avg_OO_dist,avg_OH_dist,avg_HO_dist,count_HH,count_OO,count_OH,count_HO,sum_of_count
d:\New folder\project\data\r200\t2.4\t2.4_160.cif,2.2364675035326087,3.0,3.0,2.428900434274999,2,0,0,2,4
d:\New folder\project\data\r200\t2.4\t2.4_180.cif,2.3712076612823347,3.0,3.0,2.792162322092806,2,0,0,2,4
d:\New folder\project\data\r200\t2.4\t2.4_20.cif,3.0,3.0,3.0,2.3887206477460596,0,0,0,2,2
d:\New folder\project\data\r200\t2.4\t2.4_200.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r200\t2.4\t2.4_220.cif,2.2645293377884794,2.706475545127815,1.7340808654911863,2.5963931625684307,6,2,2,2,12
d:\New folder\project\data\r200\t2.4\t2.4_240.cif,2.2853507658344525,3.1440220013884344,2.5124383012643294,2.3764688901666284,4,1,2,2,9
d:\New folder\project\data\r200\t2.4\t2.4_260.cif,2.3245819767047218,3.0,2.5310514499007564,2.5794074313015796,4,0,2,6,12
d:\New folder\project\data\r200\t2.4\t2.4_280.cif,2.3329887771644753,3.055876254104739,2.356864313709805,2.4618585501901467,2,1,3,4,10
d:\New folder\project\data\r200\t2.4\t2.4_300.cif,2.240903061742364,2.963191522100782,2.408671272671411,2.1025714533006976,3,4,5,4,16
d:\New folder\project\data\r200\t2.4\t2.4_320.cif,2.337967092141234,2.891098749694764,2.4853225722820844,2.4146885302350114,2,4,6,6,18
d:\New folder\project\data\r200\t2.4\t2.4_340.cif,2.2722408501647133,2.889726883032113,2.3780232507570562,2.215661410666714,1,4,5,4,14
d:\New folder\project\data\r200\t2.4\t2.4_40.cif,2.3262524688312523,3.0,3.0,2.6714028311344586,2,0,0,2,4
d:\New folder\project\data\r200\t2.4\t2.4_60.cif,2.2408839840777217,3.1283253322549944,3.0,3.0,2,2,0,0,4
d:\New folder\project\data\r200\t2.4\t2.4_80.cif,3.0,3.0,2.5409070093280004,2.8263970934126093,0,0,2,1,3
d:\New folder\project\data\r200\t3.6\t3.6_0.cif,3.0,3.0,2.661696141831574,2.494401629333521,0,0,2,4,6
d:\New folder\project\data\r200\t3.6\t3.6_100.cif,2.3824793772137207,3.0,2.7642754739701525,2.336661920491788,4,0,2,2,8
d:\New folder\project\data\r200\t3.6\t3.6_120.cif,2.3967097932908272,3.0,2.481936310466736,2.5568426926997567,4,0,2,4,10
d:\New folder\project\data\r200\t3.6\t3.6_140.cif,2.33325352687733,3.0,2.301521777490003,3.0,3,0,2,0,5
d:\New folder\project\data\r200\t3.6\t3.6_160.cif,2.299807166045651,2.7804207073398497,2.1938392130691575,2.642163362803274,3,2,4,4,13
d:\New folder\project\data\r200\t3.6\t3.6_180.cif,2.360221853649885,2.7325507777926057,1.8491678775921077,2.3821171232803606,4,2,2,2,10
d:\New folder\project\data\r200\t3.6\t3.6_20.cif,3.0,3.0,3.0,2.2743071445439123,0,0,0,2,2
d:\New folder\project\data\r200\t3.6\t3.6_200.cif,2.362982623767169,2.7167968542442686,1.7383086237007115,2.363587935082746,4,2,2,2,10
d:\New folder\project\data\r200\t3.6\t3.6_220.cif,2.1162952825673984,2.7146435569399916,1.7384282636605672,2.792213407367182,4,2,2,2,10
d:\New folder\project\data\r200\t3.6\t3.6_240.cif,2.117215065032828,2.7357000555719866,1.7669003632343627,2.6324446329607176,5,2,2,2,11
d:\New folder\project\data\r200\t3.6\t3.6_260.cif,2.0868327707701777,3.0,3.0,3.0,2,0,0,0,2
d:\New folder\project\data\r200\t3.6\t3.6_280.cif,1.9992778078619526,3.0,3.0,3.0,2,0,0,0,2
d:\New folder\project\data\r200\t3.6\t3.6_300.cif,2.0394474211867992,3.0,2.629514461954487,3.0,2,0,2,0,4
d:\New folder\project\data\r200\t3.6\t3.6_320.cif,2.4254856505303515,3.0,2.415090590949034,2.386571058572518,2,0,2,2,6
d:\New folder\project\data\r200\t3.6\t3.6_340.cif,2.3005267481877656,3.0,2.468252909540217,2.26797204535216,2,0,2,2,6
d:\New folder\project\data\r200\t3.6\t3.6_40.cif,3.0,3.0,3.0,2.640557032009615,0,0,0,2,2
d:\New folder\project\data\r200\t3.6\t3.6_60.cif,3.0,2.990136076444017,3.0,3.0,0,2,0,0,2
d:\New folder\project\data\r200\t3.6\t3.6_80.cif,3.0,3.0,3.0,2.5126966610427304,0,0,0,2,2
d:\New folder\project\data\r200\t4.8\t4.8_0.cif,2.3677087239901775,3.0,2.65295893827446,2.6491849278563206,2,0,2,4,8
d:\New folder\project\data\r200\t4.8\t4.8_100.cif,2.4358679695701118,2.735111006262831,1.886029913058139,2.631955683087247,4,2,2,4,12
d:\New folder\project\data\r200\t4.8\t4.8_120.cif,2.2454795020642955,3.0,2.8031687304145487,2.77759190704406,2,0,2,2,6
d:\New folder\project\data\r200\t4.8\t4.8_140.cif,2.3391182477795898,3.0,2.480973236654928,2.717497928800318,2,0,2,2,6
d:\New folder\project\data\r200\t4.8\t4.8_160.cif,2.3191825450767127,2.8480466604967214,2.336227975143281,2.6079003425437026,4,2,4,4,14
d:\New folder\project\data\r200\t4.8\t4.8_180.cif,2.336051592407231,2.787072686969604,1.9076880002504526,2.4352784669128367,4,2,2,2,10
d:\New folder\project\data\r200\t4.8\t4.8_20.cif,2.3060121189824585,3.0,3.0,2.587578561593806,2,0,0,4,6
d:\New folder\project\data\r200\t4.8\t4.8_200.cif,2.310628826224481,2.7650803645021136,1.827641246241965,2.374147248435605,4,2,2,2,10
d:\New folder\project\data\r200\t4.8\t4.8_220.cif,2.233549300985953,2.7886575708194252,1.8444745395629611,2.7056916199931718,6,2,2,2,12
d:\New folder\project\data\r200\t4.8\t4.8_240.cif,2.015557498902927,2.796176810727373,1.8505503565198098,2.5276954498184727,4,2,2,2,10
d:\New folder\project\data\r200\t4.8\t4.8_260.cif,2.1424666654698683,3.0,3.0,3.0,4,0,0,0,4
d:\New folder\project\data\r200\t4.8\t4.8_280.cif,2.034300572403156,3.0,3.0,3.0,2,0,0,0,2
d:\New folder\project\data\r200\t4.8\t4.8_300.cif,2.35753392056063,3.0,2.5732331127016597,3.0,2,0,2,0,4
d:\New folder\project\data\r200\t4.8\t4.8_320.cif,2.4791374488342504,3.0,2.2664780498465094,2.460259161557387,2,0,2,2,6
d:\New folder\project\data\r200\t4.8\t4.8_340.cif,2.236068488283241,3.0,2.2752945106012774,2.2189925588085027,2,0,2,2,6
d:\New folder\project\data\r200\t4.8\t4.8_40.cif,3.0,3.0,3.0,2.6786053972733344,0,0,0,2,2
d:\New folder\project\data\r200\t4.8\t4.8_60.cif,3.0,2.823526394425879,2.163394311628931,3.0,0,2,2,0,4
d:\New folder\project\data\r200\t4.8\t4.8_80.cif,3.0,2.691859198426824,1.7475954640305134,2.7655073234844836,0,2,2,2,6
d:\New folder\project\data\r200\t6.0\t6.0_0.cif,2.417953961436763,3.0,3.0,2.7095698178284886,2,0,0,2,4
d:\New folder\project\data\r200\t6.0\t6.0_100.cif,2.3984590927670686,2.7552181261791873,1.8595100026358027,2.5414702336247306,2,2,2,4,10
d:\New folder\project\data\r200\t6.0\t6.0_120.cif,2.3485350433522756,3.0,3.0,2.257338497963776,4,0,0,2,6
d:\New folder\project\data\r200\t6.0\t6.0_140.cif,2.414967951685861,3.0,3.0,3.0,2,0,0,0,2
d:\New folder\project\data\r200\t6.0\t6.0_160.cif,2.141992048364993,3.0,3.0,3.0,2,0,0,0,2
d:\New folder\project\data\r200\t6.0\t6.0_180.cif,2.276158684359785,3.0,3.0,3.0,4,0,0,0,4
d:\New folder\project\data\r200\t6.0\t6.0_20.cif,2.3755036532530465,3.0,3.0,2.4846511889742073,2,0,0,2,4
d:\New folder\project\data\r200\t6.0\t6.0_200.cif,2.103214069839793,3.0,3.0,3.0,2,0,0,0,2
d:\New folder\project\data\r200\t6.0\t6.0_220.cif,2.383658838064512,3.0,2.6163686354872757,3.0,4,0,2,0,6
d:\New folder\project\data\r200\t6.0\t6.0_240.cif,1.8067149627138002,3.0,2.815745099238431,3.0,2,0,1,0,3
d:\New folder\project\data\r200\t6.0\t6.0_260.cif,2.124566462412208,3.0,3.0,3.0,2,0,0,0,2
d:\New folder\project\data\r200\t6.0\t6.0_280.cif,2.1836635153416992,3.0,3.0,3.0,2,0,0,0,2
d:\New folder\project\data\r200\t6.0\t6.0_300.cif,2.1321572395535773,2.8540036760195076,2.464305887455795,1.772855474461637,4,6,4,2,16
d:\New folder\project\data\r200\t6.0\t6.0_320.cif,2.4872569623357412,3.101989990807887,2.533337274658584,2.7314823244772333,1,2,2,2,7
d:\New folder\project\data\r200\t6.0\t6.0_340.cif,2.1292362111589616,3.0,2.6416585002316832,2.725365161244019,2,0,2,2,6
d:\New folder\project\data\r200\t6.0\t6.0_40.cif,2.498759226126923,3.0,3.0,2.6239607562220533,1,0,0,2,3
d:\New folder\project\data\r200\t6.0\t6.0_60.cif,3.0,2.8753105404681083,2.133653086349123,3.0,0,2,2,0,4
d:\New folder\project\data\r200\t6.0\t6.0_80.cif,3.0,2.76256870544184,1.8298198800120011,2.674773193016701,0,2,2,2,6
d:\New folder\project\data\r200\t7.2\t7.2_0.cif,2.4370676284437924,3.0,3.0,2.72153321746672,1,0,0,2,3
d:\New folder\project\data\r200\t7.2\t7.2_100.cif,2.262027018708479,3.110682112246508,2.6295023741548524,2.7315325448898746,4,2,2,2,10
d:\New folder\project\data\r200\t7.2\t7.2_120.cif,2.1910254563076967,2.997417067958789,3.0,2.6644067260343887,4,2,0,2,8
d:\New folder\project\data\r200\t7.2\t7.2_140.cif,2.473283645901557,3.1237601157133508,3.0,3.0,1,2,0,0,3
d:\New folder\project\data\r200\t7.2\t7.2_160.cif,2.2153983646716573,3.0,3.0,3.0,2,0,0,0,2
d:\New folder\project\data\r200\t7.2\t7.2_180.cif,3.0,3.0,2.224685056520284,3.0,0,0,2,0,2
d:\New folder\project\data\r200\t7.2\t7.2_20.cif,2.3388014644106967,3.0,3.0,2.7577111069304805,4,0,0,1,5
d:\New folder\project\data\r200\t7.2\t7.2_200.cif,2.4305910947700413,3.0,2.114382911389008,3.0,1,0,2,0,3
d:\New folder\project\data\r200\t7.2\t7.2_220.cif,3.0,3.0,2.2516428373514135,3.0,0,0,2,0,2
d:\New folder\project\data\r200\t7.2\t7.2_240.cif,2.348573740328428,3.0,2.4624067659839106,3.0,2,0,2,0,4
d:\New folder\project\data\r200\t7.2\t7.2_260.cif,2.272216592381884,3.158297166026505,3.0,2.3148706258427314,2,1,0,2,5
d:\New folder\project\data\r200\t7.2\t7.2_280.cif,2.3052664827216622,2.922987149789157,2.687300056248505,2.1845758025125726,4,4,2,4,14
d:\New folder\project\data\r200\t7.2\t7.2_300.cif,2.1367873527378487,2.9022745494417244,2.433012376545828,1.764112579238848,4,6,3,2,15
d:\New folder\project\data\r200\t7.2\t7.2_320.cif,2.2040973702766316,2.7595797384321026,2.389369913725897,2.1354044805595684,4,4,4,4,16
d:\New folder\project\data\r200\t7.2\t7.2_340.cif,2.2086680696092067,2.7878900375084763,2.300668579172675,1.9669519477541346,2,4,4,4,14
d:\New folder\project\data\r200\t7.2\t7.2_40.cif,2.2296892293756345,3.0,3.0,3.0,2,0,0,0,2
d:\New folder\project\data\r200\t7.2\t7.2_60.cif,2.405597722114554,3.0,3.0,3.0,2,0,0,0,2
d:\New folder\project\data\r200\t7.2\t7.2_80.cif,3.0,3.05086093365185,2.6479385474163513,3.0,0,2,2,0,4
d:\New folder\project\data\r200\t8.4\t8.4_0.cif,2.1354764706470504,3.0,3.0,3.0,2,0,0,0,2
d:\New folder\project\data\r200\t8.4\t8.4_100.cif,2.1149391574921985,3.0614582785362545,2.304424344587457,2.547465591790158,2,2,2,2,8
d:\New folder\project\data\r200\t8.4\t8.4_120.cif,2.246156459208666,2.7482829261946975,2.6509433059486325,2.169231201687978,4,2,4,2,12
d:\New folder\project\data\r200\t8.4\t8.4_140.cif,2.2855646276860804,2.767723605926597,3.0,2.28486488798164,3,2,0,4,9
d:\New folder\project\data\r200\t8.4\t8.4_160.cif,3.0,3.0,2.7010330257285986,2.644966395377474,0,0,2,2,4
d:\New folder\project\data\r200\t8.4\t8.4_180.cif,3.0,3.0,2.2509320559724544,2.562930939260149,0,0,2,2,4
d:\New folder\project\data\r200\t8.4\t8.4_20.cif,2.339225627714069,3.0,3.0,3.0,4,0,0,0,4
d:\New folder\project\data\r200\t8.4\t8.4_200.cif,3.0,3.0,2.141916594179623,3.0,0,0,2,0,2
d:\New folder\project\data\r200\t8.4\t8.4_220.cif,3.0,3.0,2.206023343526156,3.0,0,0,2,0,2
d:\New folder\project\data\r200\t8.4\t8.4_240.cif,3.0,3.0,2.474964463898828,2.570788239429359,0,0,2,2,4
d:\New folder\project\data\r200\t8.4\t8.4_260.cif,2.4364649017361186,3.0,3.0,2.155542860503516,2,0,0,2,4
d:\New folder\project\data\r200\t8.4\t8.4_280.cif,3.0,3.0,3.0,2.265359408792415,0,0,0,2,2
d:\New folder\project\data\r200\t8.4\t8.4_300.cif,2.305753257323514,2.9266109904053246,2.814170772887259,2.158736481613115,6,4,3,4,17
d:\New folder\project\data\r200\t8.4\t8.4_320.cif,2.158885104993076,2.906621114452592,2.4707231142994033,2.1956201780248,4,5,2,4,15
d:\New folder\project\data\r200\t8.4\t8.4_340.cif,2.2186230049652482,2.810883296346033,2.435739953488672,1.9975830775652894,2,3,2,4,11
d:\New folder\project\data\r200\t8.4\t8.4_40.cif,2.0263859506086455,3.0,3.0,3.0,2,0,0,0,2
d:\New folder\project\data\r200\t8.4\t8.4_60.cif,2.413282861735675,3.0,2.3180472257575984,3.0,2,0,2,0,4
d:\New folder\project\data\r200\t8.4\t8.4_80.cif,3.0,3.0,2.21273899873574,3.0,0,0,2,0,2
d:\New folder\project\data\r200\t9.6\t9.6_0.cif,2.260808063016982,3.1589249412940674,2.5442430624021872,2.7453429057819054,2,1,4,4,11
d:\New folder\project\data\r200\t9.6\t9.6_100.cif,2.4033060171818343,3.074779854184557,2.5282484737359425,2.4066018231144053,5,2,4,2,13
d:\New folder\project\data\r200\t9.6\t9.6_120.cif,2.2193542178278944,2.751546145833962,2.528464992428835,2.3541487457953676,6,2,4,3,15
d:\New folder\project\data\r200\t9.6\t9.6_140.cif,2.4125836685586526,2.834975004990481,2.449395700610725,2.430230738043333,4,2,2,4,12
d:\New folder\project\data\r200\t9.6\t9.6_160.cif,3.0,3.0,3.0,2.6298044599272914,0,0,0,4,4
d:\New folder\project\data\r200\t9.6\t9.6_180.cif,3.0,3.0,2.3199094065809263,2.334860256429666,0,0,2,2,4
d:\New folder\project\data\r200\t9.6\t9.6_20.cif,2.3721975403031337,3.0,3.0,3.0,4,0,0,0,4
d:\New folder\project\data\r200\t9.6\t9.6_200.cif,3.0,3.0,2.2693975527058066,2.5218931880866435,0,0,2,2,4
d:\New folder\project\data\r200\t9.6\t9.6_220.cif,3.0,3.0,2.333622201885235,2.8183613288149165,0,0,2,1,3
d:\New folder\project\data\r200\t9.6\t9.6_240.cif,3.0,3.0,2.7789080731982807,2.6124731395351435,0,0,2,4,6
d:\New folder\project\data\r200\t9.6\t9.6_260.cif,2.1458217931596244,3.0,3.0,2.401322813531319,2,0,0,2,4
d:\New folder\project\data\r200\t9.6\t9.6_280.cif,2.4458670129196536,3.0,3.0,2.7324309390645576,2,0,0,4,6
d:\New folder\project\data\r200\t9.6\t9.6_300.cif,2.2280206273343985,2.732135022187406,2.3636442705745435,2.5644782557398136,4,2,6,5,17
d:\New folder\project\data\r200\t9.6\t9.6_320.cif,2.206006803423493,2.8385451246949036,2.2560782854534605,2.4866524645683157,2,3,5,3,13
d:\New folder\project\data\r200\t9.6\t9.6_340.cif,2.3424549509891386,2.883214969870148,2.258651351268639,2.4932091224900472,3,4,6,3,16
d:\New folder\project\data\r200\t9.6\t9.6_40.cif,2.253581804661365,3.0,3.0,3.0,4,0,0,0,4
d:\New folder\project\data\r200\t9.6\t9.6_60.cif,3.0,3.0,2.249317952591525,3.0,0,0,2,0,2
d:\New folder\project\data\r200\t9.6\t9.6_80.cif,3.0,3.0,2.088664861507313,3.0,0,0,2,0,2
d:\New folder\project\data\r220\t0\t0_0.cif,2.358928381413009,3.0,3.0,3.0,2,0,0,0,2
d:\New folder\project\data\r220\t0\t0_100.cif,2.3156018099285545,2.9332299296016453,2.0708536691355226,2.124938439166531,2,2,2,2,8
d:\New folder\project\data\r220\t0\t0_120.cif,2.3309421864899873,2.863905600520808,2.426346416736656,2.2996513448889275,4,2,3,3,12
d:\New folder\project\data\r220\t0\t0_140.cif,2.337535406499281,2.889566403137965,2.4664567470016183,2.566212493798753,4,2,2,4,12
d:\New folder\project\data\r220\t0\t0_160.cif,3.0,3.0,3.0,2.5561933554375535,0,0,0,2,2
d:\New folder\project\data\r220\t0\t0_180.cif,3.0,3.0,3.0,2.3346052149720347,0,0,0,2,2
d:\New folder\project\data\r220\t0\t0_20.cif,2.3795132370033905,3.0,3.0,3.0,2,0,0,0,2
d:\New folder\project\data\r220\t0\t0_200.cif,3.0,3.0,2.426851201459346,2.421111371410981,0,0,2,2,4
d:\New folder\project\data\r220\t0\t0_220.cif,3.0,3.0,2.273963675541076,2.7491167537594983,0,0,2,4,6
d:\New folder\project\data\r220\t0\t0_240.cif,3.0,3.0,2.3417397507894524,2.664997805240533,0,0,2,6,8
d:\New folder\project\data\r220\t0\t0_260.cif,2.4353098192266174,3.0,2.820560041724249,2.4703098068576974,2,0,1,4,7
d:\New folder\project\data\r220\t0\t0_280.cif,2.1748635300264514,3.0,3.0,2.288517173406634,2,0,0,2,4
d:\New folder\project\data\r220\t0\t0_300.cif,2.2814691996056196,2.746285464403849,2.2633728841835783,2.6412305126814357,4,1,2,4,11
d:\New folder\project\data\r220\t0\t0_320.cif,2.3304865416007314,2.7248026563725496,1.7347057924996552,2.7017824270376734,6,2,2,4,14
d:\New folder\project\data\r220\t0\t0_340.cif,2.2115896538094333,2.743052540560575,1.762911138868184,2.552820652650372,4,2,2,1,9
d:\New folder\project\data\r220\t0\t0_40.cif,2.4119014947726973,3.0,3.0,3.0,4,0,0,0,4
d:\New folder\project\data\r220\t0\t0_60.cif,2.2395542960950086,3.0,3.0,3.0,4,0,0,0,4
d:\New folder\project\data\r220\t0\t0_80.cif,3.0,3.0,2.2190020392610776,3.0,0,0,2,0,2
d:\New folder\project\data\r220\t1.2\t1.2_0.cif,2.3619044743923356,3.1113224474065815,2.529257563887781,2.769047744860785,2,1,2,2,7
d:\New folder\project\data\r220\t1.2\t1.2_100.cif,3.0,3.0,2.2174057428343854,2.7351228399333456,0,0,2,2,4
d:\New folder\project\data\r220\t1.2\t1.2_120.cif,2.305079039913685,2.8964882957160656,2.435716573921356,2.016478916228397,4,2,3,2,11
d:\New folder\project\data\r220\t1.2\t1.2_140.cif,2.4920513569746903,3.0,2.7434472646023753,2.36604843076209,1,0,1,2,4
d:\New folder\project\data\r220\t1.2\t1.2_160.cif,3.0,3.0,3.0,2.3992515905353957,0,0,0,2,2
d:\New folder\project\data\r220\t1.2\t1.2_180.cif,3.0,3.0,3.0,2.465307279204518,0,0,0,2,2
d:\New folder\project\data\r220\t1.2\t1.2_20.cif,3.0,3.0,3.0,2.8023472915202676,0,0,0,1,1
d:\New folder\project\data\r220\t1.2\t1.2_200.cif,3.0,3.0,3.0,2.3671336947795245,0,0,0,2,2
d:\New folder\project\data\r220\t1.2\t1.2_220.cif,3.0,3.0,2.7454630044715196,2.6037032522913304,0,0,1,2,3
d:\New folder\project\data\r220\t1.2\t1.2_240.cif,3.0,3.0,3.0,2.300262445042576,0,0,0,2,2
d:\New folder\project\data\r220\t1.2\t1.2_260.cif,2.3875749901331087,3.0,3.0,2.4359003217943607,3,0,0,3,6
d:\New folder\project\data\r220\t1.2\t1.2_280.cif,2.3030625418698825,3.0,3.0,2.559027409616406,1,0,0,2,3
d:\New folder\project\data\r220\t1.2\t1.2_300.cif,2.1277444357788857,2.7310088878581773,2.1868431875303034,2.1906237943846514,3,2,4,4,13
d:\New folder\project\data\r220\t1.2\t1.2_320.cif,2.2555127372904877,2.73254288213757,1.7447410052873533,2.3817059645947602,5,2,2,4,13
d:\New folder\project\data\r220\t1.2\t1.2_340.cif,2.2415809111983673,2.751165244723703,2.273561326476376,2.485512003059694,3,2,4,4,13
d:\New folder\project\data\r220\t1.2\t1.2_40.cif,2.245335335874395,3.0,3.0,3.0,2,0,0,0,2
d:\New folder\project\data\r220\t1.2\t1.2_60.cif,1.9345879192839641,3.0,3.0,2.7033999610486275,2,0,0,2,4
d:\New folder\project\data\r220\t1.2\t1.2_80.cif,2.3785054421207765,3.0,2.4049111058885795,3.0,2,0,2,0,4
d:\New folder\project\data\r220\t2.4\t2.4_0.cif,3.0,3.0,3.0,2.5616573578521717,0,0,0,2,2
d:\New folder\project\data\r220\t2.4\t2.4_100.cif,3.0,3.0,3.0,2.6102498887567784,0,0,0,2,2
d:\New folder\project\data\r220\t2.4\t2.4_120.cif,2.288441426502283,3.146382991663453,3.0,2.3983884760578387,3,1,0,4,8
d:\New folder\project\data\r220\t2.4\t2.4_140.cif,2.451057766754377,3.0,3.0,2.553149968080663,2,0,0,2,4
d:\New folder\project\data\r220\t2.4\t2.4_160.cif,2.339706129565301,3.0,3.0,2.500693009478609,2,0,0,2,4
d:\New folder\project\data\r220\t2.4\t2.4_180.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r220\t2.4\t2.4_20.cif,3.0,3.0,3.0,2.386349391338423,0,0,0,2,2
d:\New folder\project\data\r220\t2.4\t2.4_200.cif,2.395061230668359,3.1521506859580977,3.0,2.72228676270793,2,1,0,2,5
d:\New folder\project\data\r220\t2.4\t2.4_220.cif,3.0,3.1101150162601945,3.0,3.0,0,2,0,0,2
d:\New folder\project\data\r220\t2.4\t2.4_240.cif,2.330054642612325,3.0,3.0,2.5337163798815796,2,0,0,2,4
d:\New folder\project\data\r220\t2.4\t2.4_260.cif,2.1466042779122585,3.0,3.0,2.705572841643057,2,0,0,6,8
d:\New folder\project\data\r220\t2.4\t2.4_280.cif,2.429117894741293,3.0,3.0,2.6285901842760833,2,0,0,4,6
d:\New folder\project\data\r220\t2.4\t2.4_300.cif,2.1467823264734003,2.7821093134275783,2.2740031660748694,2.1385418831422087,3,2,3,4,12
d:\New folder\project\data\r220\t2.4\t2.4_320.cif,2.184450559884408,2.7555082029136346,2.276569981172454,2.22621597075115,5,2,2,4,13
d:\New folder\project\data\r220\t2.4\t2.4_340.cif,2.2530021580426074,2.9208186886264094,2.3315496683559127,2.376980052299547,3,3,2,4,12
d:\New folder\project\data\r220\t2.4\t2.4_40.cif,3.0,3.0,3.0,2.3819942491933768,0,0,0,2,2
d:\New folder\project\data\r220\t2.4\t2.4_60.cif,2.1300400137138,3.0,3.0,2.4841200176097145,2,0,0,2,4
d:\New folder\project\data\r220\t2.4\t2.4_80.cif,2.409883638641541,3.0,2.688826117449441,3.0,2,0,2,0,4
d:\New folder\project\data\r220\t3.6\t3.6_0.cif,3.0,3.0,3.0,2.3002259545498642,0,0,0,2,2
d:\New folder\project\data\r220\t3.6\t3.6_100.cif,2.4879250614911705,3.130144765154158,3.0,2.2810009553021264,1,1,0,2,4
d:\New folder\project\data\r220\t3.6\t3.6_120.cif,2.470116741077959,3.0,3.0,2.6455212684332174,2,0,0,4,6
d:\New folder\project\data\r220\t3.6\t3.6_140.cif,2.4619410823330155,3.0,2.8095945101146502,2.655983761188966,1,0,2,1,4
d:\New folder\project\data\r220\t3.6\t3.6_160.cif,2.2676699664390605,3.0,3.0,2.8066345838060216,1,0,0,1,2
d:\New folder\project\data\r220\t3.6\t3.6_180.cif,2.297741987990612,2.767941119231275,1.7963612173018553,2.453962079950113,2,2,2,2,8
d:\New folder\project\data\r220\t3.6\t3.6_20.cif,3.0,3.0,3.0,2.4433007450916477,0,0,0,2,2
d:\New folder\project\data\r220\t3.6\t3.6_200.cif,2.386204397855905,2.724859269583334,1.8707772093882586,2.5107068159863735,4,2,2,2,10
d:\New folder\project\data\r220\t3.6\t3.6_220.cif,2.3185415463868373,2.6930884686910384,1.7604618180168377,2.5890109976170494,6,2,2,2,12
d:\New folder\project\data\r220\t3.6\t3.6_240.cif,2.0706661039977687,2.7284383567591295,1.7899062170178917,2.6976728881321534,4,2,2,4,12
d:\New folder\project\data\r220\t3.6\t3.6_260.cif,2.140388189519043,2.793394480992521,1.8599392060216733,2.6075012241746673,5,2,2,8,17
d:\New folder\project\data\r220\t3.6\t3.6_280.cif,2.2094805992199937,3.0,3.0,2.76496949026892,2,0,0,3,5
d:\New folder\project\data\r220\t3.6\t3.6_300.cif,2.2895931074568643,3.0,3.0,3.0,3,0,0,0,3
d:\New folder\project\data\r220\t3.6\t3.6_320.cif,3.0,3.0,3.0,2.6211705512271926,0,0,0,2,2
d:\New folder\project\data\r220\t3.6\t3.6_340.cif,3.0,3.0,2.657489275854582,2.1962941484827754,0,0,2,2,4
d:\New folder\project\data\r220\t3.6\t3.6_40.cif,3.0,3.0,3.0,2.3414731370805146,0,0,0,2,2
d:\New folder\project\data\r220\t3.6\t3.6_60.cif,3.0,3.156207378650708,3.0,2.593670210511604,0,1,0,2,3
d:\New folder\project\data\r220\t3.6\t3.6_80.cif,3.0,2.998613782450017,3.0,3.0,0,2,0,0,2
d:\New folder\project\data\r220\t4.8\t4.8_0.cif,2.2942996208192663,3.0,3.0,2.3872926070488685,2,0,0,2,4
d:\New folder\project\data\r220\t4.8\t4.8_100.cif,3.0,2.7166654133106585,2.0002720519501693,2.5569723380201683,0,2,2,4,8
d:\New folder\project\data\r220\t4.8\t4.8_120.cif,3.0,3.0,3.0,2.5456062417802885,0,0,0,2,2
d:\New folder\project\data\r220\t4.8\t4.8_140.cif,2.450584907822072,3.0,3.0,2.6866568133124016,2,0,0,4,6
d:\New folder\project\data\r220\t4.8\t4.8_160.cif,2.128212278784969,2.7922438618723247,1.8174707176596971,2.5071485631590003,2,2,2,2,8
d:\New folder\project\data\r220\t4.8\t4.8_180.cif,2.3181612926557777,2.7748110735590217,1.8746473348787451,2.4925928293297943,2,2,2,2,8
d:\New folder\project\data\r220\t4.8\t4.8_20.cif,3.0,3.0,3.0,2.7468552234685792,0,0,0,2,2
d:\New folder\project\data\r220\t4.8\t4.8_200.cif,2.365766063716574,2.750942375645647,1.8755443518334893,2.5058135802030836,4,1,1,2,8
d:\New folder\project\data\r220\t4.8\t4.8_220.cif,2.2060373287614743,2.7240450485809373,1.807398981666572,2.59433613900104,4,2,2,2,10
d:\New folder\project\data\r220\t4.8\t4.8_240.cif,2.2378928020484334,2.8848373550825857,1.8713643006124636,2.6080028095200496,6,4,2,6,18
d:\New folder\project\data\r220\t4.8\t4.8_260.cif,2.260158355905472,2.8521312624303308,1.9848878908944267,2.3941902035032663,5,4,2,6,17
d:\New folder\project\data\r220\t4.8\t4.8_280.cif,2.3198172312146275,3.0,3.0,3.0,4,0,0,0,4
d:\New folder\project\data\r220\t4.8\t4.8_300.cif,2.229376563897841,3.0,3.0,3.0,2,0,0,0,2
d:\New folder\project\data\r220\t4.8\t4.8_320.cif,3.0,3.0,2.770331468886165,2.738070646634711,0,0,2,2,4
d:\New folder\project\data\r220\t4.8\t4.8_340.cif,2.4299828417480045,3.0,2.4937482542777567,2.2962348336918565,2,0,2,2,6
d:\New folder\project\data\r220\t4.8\t4.8_40.cif,2.3871825278358845,3.0,3.0,2.6336418489705555,2,0,0,4,6
d:\New folder\project\data\r220\t4.8\t4.8_60.cif,3.0,3.059760361579519,2.8130178205143643,2.7306130325823705,0,2,2,2,6
d:\New folder\project\data\r220\t4.8\t4.8_80.cif,3.0,2.70315528750379,1.850830516923108,3.0,0,2,2,0,4
