file_path,Int1_avg_HH_dist,Int1_avg_OO_dist,Int1_avg_OH_dist,Int1_avg_HO_dist,Int1_count_HH,Int1_count_OO,Int1_count_OH,Int1_count_HO,Int1_sum_of_count,Int2_avg_HH_dist,Int2_avg_OO_dist,Int2_avg_OH_dist,Int2_avg_HO_dist,Int2_count_HH,Int2_count_OO,Int2_count_OH,Int2_count_HO,Int2_sum_of_count,Int3_avg_HH_dist,Int3_avg_OO_dist,Int3_avg_OH_dist,Int3_avg_HO_dist,Int3_count_HH,Int3_count_OO,Int3_count_OH,Int3_count_HO,Int3_sum_of_count
D:\New folder\project\results\4_layer\upper\r80\t1.2\t1.2_320_grid1.cif,2.270028337181522,2.8038865619582993,2.211207413827557,2.3051607298927275,14,15,15,18,62,1.7752005120457,2.9008293132379492,2.02981465962607,2.3993365160290683,4,2,2,4,12,2.414473496118746,2.8802540734544375,2.1989045723930736,2.3157124756259915,4,8,4,18,34
D:\New folder\project\results\4_layer\upper\r80\t1.2\t1.2_320_grid2.cif,2.176595081604913,2.913389107218291,2.115246063407367,2.2471331485713844,10,15,14,22,61,2.2826089331117743,2.9008293132379492,2.0939830145604574,2.6155072664437475,2,2,2,4,10,2.1403632490015045,2.601478866436724,2.4965861002852487,2.4447863380634334,2,1,4,6,13
D:\New folder\project\results\4_layer\upper\r80\t1.2\t1.2_340_grid0.cif,2.2561511390901994,2.8232128228197837,2.0558489539500315,2.2940228772946076,13,11,17,15,56,2.2249378645452387,2.73785756908471,2.145168772158378,2.3424507128851237,10,13,13,24,60,2.2826089331117743,2.9008293132379492,2.0939830145604574,2.6155072664437475,2,2,2,4,10
D:\New folder\project\results\4_layer\upper\r80\t1.2\t1.2_340_grid1.cif,2.176595081604913,2.913389107218291,2.115246063407367,2.2471331485713844,10,15,14,22,61,2.367631357274494,2.9008293132379492,2.331539744788047,2.6600506655192926,4,2,4,6,16,2.3388256462195525,2.422439217049624,2.331215952309488,2.4248600953062347,13,9,11,18,51
D:\New folder\project\results\4_layer\upper\r80\t1.2\t1.2_340_grid2.cif,2.2258311828797255,2.7166657204418008,2.2086170682563466,2.3126494801911277,12,13,12,25,62,2.2826089331117743,2.9008293132379492,2.0939830145604574,2.6155072664437475,2,2,2,4,10,2.4538052179218544,2.9270300776031064,2.380237140004013,2.179809882799715,4,5,5,14,28
D:\New folder\project\results\4_layer\upper\r80\t1.2\t1.2_340_grid3.cif,2.2258311828797255,2.7166657204418008,2.2086170682563466,2.3126494801911277,12,13,12,25,62,2.2826089331117743,2.9008293132379492,2.0939830145604574,2.6155072664437475,2,2,2,4,10,2.289811126443249,2.5669416857136453,2.347638110351162,2.4160600037727096,8,9,14,15,46
D:\New folder\project\results\4_layer\upper\r80\t2.4\t2.4_80_grid2.cif,2.262542385320467,2.887516854088049,2.082007395224128,2.6207781448625265,2,2,2,4,10,2.0833073192048444,2.6725609361140177,3.0,2.5575535599111863,2,2,0,2,6,2.3728568648865678,2.62538662060989,2.1438219685995326,2.4266283353615226,10,14,12,18,54
D:\New folder\project\results\4_layer\upper\r80\t2.4\t2.4_80_grid3.cif,2.3636994573536247,3.0687503554056823,2.303350885634262,2.7936104121805103,6,2,4,2,14,1.7718275709780305,2.887516854088049,2.0308037295834502,2.567410762702402,2,2,2,2,8,2.291949621453725,2.6038811722850244,2.175180023205329,2.3084460789378376,14,10,10,19,53
D:\New folder\project\results\4_layer\upper\r80\t2.4\t2.4_80_grid4.cif,2.262542385320467,2.887516854088049,2.082007395224128,2.6207781448625265,2,2,2,4,10,2.0833073192048444,2.6725609361140177,3.0,2.5575535599111863,2,2,0,2,6,2.367025065044916,2.6692679154904466,2.2569461330905014,2.230640949949153,13,11,11,15,50
D:\New folder\project\results\4_layer\upper\r80\t2.4\t2.4_100_grid0.cif,2.3852251145761674,3.0309630474175195,2.5462304099457755,2.3528613641437355,9,7,10,9,35,2.2831923634434377,2.9459924557765937,2.174513344789726,1.924887100202637,11,6,5,16,38,2.416742377162538,2.9346635996790855,2.0897352836975323,2.160311266211182,2,2,2,8,14
D:\New folder\project\results\4_layer\upper\r80\t2.4\t2.4_100_grid1.cif,2.262542385320467,2.887516854088049,2.082007395224128,2.6207781448625265,2,2,2,4,10,2.2941957998355464,2.505164981582539,2.16022697755704,2.383299668805071,8,12,15,9,44,1.8772877248773048,2.6725609361140177,2.030803729583453,2.4387719947323423,6,2,2,4,14
D:\New folder\project\results\4_layer\upper\r80\t2.4\t2.4_100_grid2.cif,2.262542385320467,2.887516854088049,2.082007395224128,2.6207781448625265,2,2,2,4,10,2.4055910019834497,2.927556844934711,2.256436091038809,2.1548756740082693,9,6,16,10,41,2.2784170883293977,2.63972088717814,2.306441409791382,2.33638809978041,12,7,5,15,39
D:\New folder\project\results\4_layer\upper\r80\t2.4\t2.4_100_grid3.cif,2.3636994573536247,3.0687503554056823,2.303350885634262,2.7936104121805103,6,2,4,2,14,1.7718275709780305,2.887516854088049,2.0308037295834502,2.567410762702402,2,2,2,2,8,2.2503134897884616,2.6854351872399853,2.2386226767180495,2.336604842567847,14,8,6,22,50
D:\New folder\project\results\4_layer\upper\r80\t2.4\t2.4_100_grid4.cif,2.262542385320467,2.887516854088049,2.082007395224128,2.6207781448625265,2,2,2,4,10,2.0833073192048444,2.6725609361140177,3.0,2.5575535599111863,2,2,0,2,6,2.37488263165892,2.6268769127931257,2.2679597714301836,2.357730620317222,10,8,16,12,46
D:\New folder\project\results\4_layer\upper\r80\t2.4\t2.4_200_grid1.cif,2.3852251145761674,3.0309630474175195,2.5462304099457755,2.3528613641437355,9,7,10,9,35,2.212131314408356,2.9459924557765937,1.9678706362359268,2.282889894095202,8,6,7,10,31,2.416742377162541,2.6386941697134247,2.3018282963882646,2.3750436302624447,4,9,10,18,41
D:\New folder\project\results\4_layer\upper\r80\t2.4\t2.4_200_grid2.cif,2.1026817918448386,2.8391843588932506,1.9245300629797015,1.815861962196172,4,9,10,8,31,2.394810638285404,2.7738754816465594,2.0514095099193637,2.386517681007533,6,4,4,6,20,3.0,2.261741119161351,2.3838521901790877,2.32519462218578,0,4,4,9,17
D:\New folder\project\results\4_layer\upper\r80\t2.4\t2.4_200_grid4.cif,2.3852251145761674,3.0309630474175195,2.5462304099457755,2.3528613641437355,9,7,10,9,35,2.18066337026034,2.9459924557765937,1.9678706362359268,2.282889894095202,6,6,7,10,29,2.4439358033590066,2.9346635996790855,2.2913769685381484,2.2306316060809537,4,2,9,4,19
D:\New folder\project\results\4_layer\upper\r80\t2.4\t2.4_220_grid1.cif,2.3852251145761674,3.0309630474175195,2.5462304099457755,2.3528613641437355,9,7,10,9,35,2.1250617617796608,2.9459924557765937,1.9678706362359268,2.282889894095202,9,6,7,10,32,2.4167423771625427,2.548200707056484,2.298606057453765,2.339231920654605,4,10,10,20,44
D:\New folder\project\results\4_layer\upper\r80\t2.4\t2.4_220_grid2.cif,2.262542385320467,2.887516854088049,2.082007395224128,2.6207781448625265,2,2,2,4,10,2.0833073192048444,2.6725609361140177,3.0,2.5575535599111863,2,2,0,2,6,2.269000757604341,2.6331906805277567,2.2156737060823097,2.243719956425835,8,13,18,16,55
D:\New folder\project\results\4_layer\upper\r80\t2.4\t2.4_220_grid4.cif,2.3636994573536247,3.0687503554056823,2.303350885634262,2.7936104121805103,6,2,4,2,14,1.7718275709780305,2.887516854088049,2.0308037295834502,2.567410762702402,2,2,2,2,8,1.7994898492304097,3.0,2.095078379049946,3.0,2,0,2,0,4
D:\New folder\project\results\4_layer\upper\r80\t2.4\t2.4_260_grid2.cif,2.401616938139882,2.9274444815923277,2.470724807446813,2.5732293289982904,6,6,6,7,25,2.249293674692402,2.7518646245574265,2.3730324435128503,2.0587780313448127,12,13,10,14,49,2.317956188919394,2.7948909133486586,2.153118437555725,2.2505348402396943,10,5,12,22,49
D:\New folder\project\results\4_layer\upper\r80\t2.4\t2.4_260_grid4.cif,2.262542385320467,2.887516854088049,2.082007395224128,2.6207781448625265,2,2,2,4,10,2.0833073192048444,2.6725609361140177,3.0,2.5575535599111863,2,2,0,2,6,2.3569804768937868,2.7372590203742884,2.3635307383019306,1.9989913044885466,8,12,12,14,46
D:\New folder\project\results\4_layer\upper\r80\t2.4\t2.4_280_grid1.cif,2.262542385320467,2.887516854088049,2.082007395224128,2.6207781448625265,2,2,2,4,10,2.375228715923124,2.6838403139755838,2.196663730147615,2.274508076486375,6,11,14,10,41,2.1864594818449707,2.991071496405597,3.0,1.9059678029630467,8,3,0,9,20
D:\New folder\project\results\4_layer\upper\r80\t2.4\t2.4_280_grid4.cif,2.262542385320467,2.887516854088049,2.082007395224128,2.6207781448625265,2,2,2,4,10,2.0833073192048444,2.6725609361140177,3.0,2.5575535599111863,2,2,0,2,6,2.3761272696998375,2.706954649276911,2.3936921840981165,2.4800750176220667,10,12,18,8,48
D:\New folder\project\results\4_layer\upper\r80\t2.4\t2.4_320_grid0.cif,2.262542385320467,2.887516854088049,2.082007395224128,2.6207781448625265,2,2,2,4,10,2.4117251939817876,2.879924783172729,2.4300995495272706,2.0632376079959425,2,6,6,12,26,2.37259959061226,2.742169007157505,1.9390057961602047,2.2368959026957262,6,9,14,6,35
D:\New folder\project\results\4_layer\upper\r80\t2.4\t2.4_320_grid1.cif,2.262542385320467,2.887516854088049,2.082007395224128,2.6207781448625265,2,2,2,4,10,2.3725995906122574,2.683840313975583,1.9132172348695382,2.0840656871856607,6,11,14,6,37,1.7718275709780298,2.991071496405597,3.0,2.1920338689544328,2,3,0,11,16
D:\New folder\project\results\4_layer\upper\r80\t2.4\t2.4_320_grid4.cif,2.262542385320467,2.887516854088049,2.082007395224128,2.6207781448625265,2,2,2,4,10,2.0833073192048444,2.6725609361140177,3.0,2.5575535599111863,2,2,0,2,6,2.355008632910641,2.623275806171354,2.3059255408680803,2.4301501721840664,8,10,13,8,39
D:\New folder\project\results\4_layer\upper\r80\t2.4\t2.4_340_grid1.cif,2.3430332019703997,2.8122414350257503,2.046708042695825,2.217320103178103,16,9,6,18,49,2.348321150886028,2.9539533797257795,2.2665727220716057,2.3436482703880173,6,6,7,11,30,2.4177291379329207,2.889837156926655,2.3534482770506524,2.4039630084437933,4,2,1,6,13
D:\New folder\project\results\4_layer\upper\r80\t2.4\t2.4_340_grid2.cif,2.329697079466108,2.8122414350257534,2.4394814452918436,2.2360260765952606,8,9,6,19,42,2.403107145903494,2.9459924557765924,2.417477512075682,2.452195365787446,1,6,7,8,22,2.333269465368409,2.891856664577286,2.356576744405505,2.113165529911492,8,6,2,10,26
D:\New folder\project\results\4_layer\upper\r80\t2.4\t2.4_340_grid4.cif,2.262542385320467,2.887516854088049,2.082007395224128,2.6207781448625265,2,2,2,4,10,2.3725995906122637,2.6520593825141745,1.908237266058181,2.2368959026957325,6,9,14,6,35,2.4707530514231983,2.9520537621596867,3.0,2.2192103120441744,2,4,0,5,11
D:\New folder\project\results\4_layer\upper\r80\t3.6\t3.6_100_grid1.cif,2.1620467765815494,3.1331460306275805,2.4177274435778564,2.7687474612346925,2,2,2,3,9,2.2656889359830332,2.673899192470329,2.0177170183463127,2.0714640644088655,8,2,10,5,25,2.152526153844593,3.003530220546499,2.169897071912683,1.9479375200689966,5,2,9,6,22
D:\New folder\project\results\4_layer\upper\r80\t3.6\t3.6_200_grid1.cif,2.169121572643843,2.7624055074252527,2.1319118021175982,2.1538885773355556,14,11,14,24,63,2.104804628653133,2.8751748980637974,2.108603417649687,2.7532215981620674,2,2,2,3,9,2.349076466804565,2.7185837780815096,2.1853163557970263,2.331647102823282,8,11,15,11,45
D:\New folder\project\results\4_layer\upper\r80\t3.6\t3.6_200_grid3.cif,2.169121572643843,2.7624055074252527,2.1319118021175982,2.1538885773355556,14,11,14,24,63,1.817136170119241,2.8751748980637974,2.4109817818264996,2.7544616915587343,6,2,4,5,17,2.295033234413153,2.361559468672925,2.126064043067557,2.405902456939517,8,7,14,12,41
D:\New folder\project\results\4_layer\upper\r80\t3.6\t3.6_200_grid4.cif,2.187873522645679,2.8734257051045415,1.9603602044160768,1.9608366256619423,11,10,12,21,54,2.1620467765815494,3.1331460306275805,2.4177274435778564,2.7687474612346925,2,2,2,3,9,2.2766991807219443,2.481653023807675,2.3572694342782543,2.248880786844133,5,10,10,19,44
D:\New folder\project\results\4_layer\upper\r80\t3.6\t3.6_320_grid1.cif,2.169121572643843,2.7624055074252527,2.1319118021175982,2.1538885773355556,14,11,14,24,63,2.104804628653133,2.8751748980637974,2.108603417649687,2.7532215981620674,2,2,2,3,9,2.3978068014460825,2.8393225850180066,2.236087203306385,2.657674025076357,8,12,13,8,41
D:\New folder\project\results\4_layer\upper\r80\t3.6\t3.6_340_grid1.cif,2.169121572643843,2.7624055074252527,2.1319118021175982,2.1538885773355556,14,11,14,24,63,2.104804628653133,2.8751748980637974,2.108603417649687,2.7532215981620674,2,2,2,3,9,2.3526521571520447,2.7457593827279863,2.1512087052159443,2.2057963504840283,6,11,14,7,38
D:\New folder\project\results\4_layer\upper\r80\t3.6\t3.6_340_grid4.cif,2.187873522645679,2.8734257051045415,1.9603602044160768,1.9608366256619423,11,10,12,21,54,2.1620467765815494,3.1331460306275805,2.4177274435778564,2.7687474612346925,2,2,2,3,9,2.3623421566940404,2.7795701901402743,2.2814447711919255,2.482247414390904,9,12,14,12,47
D:\New folder\project\results\4_layer\upper\r180\t2.4\t2.4_260_grid0.cif,2.1858386312452778,2.717196841084614,2.215844020664739,1.7732302142017133,1,2,5,2,10,3.0,2.5802021365514745,3.0,1.792891297893813,0,2,0,2,4,2.197506477846263,3.0177014199053778,3.0,1.9550253683897114,3,4,0,10,17
D:\New folder\project\results\4_layer\upper\r200\t0\t0_80_grid4.cif,2.3757348252309596,2.603344614176512,2.2716911972505462,2.1800172970066636,6,6,5,12,29,2.4452829058108643,2.6223384502455844,2.1702177722696243,2.2008349592213947,6,6,8,6,26,2.246515846718438,2.3999273256244815,2.3218687611607995,2.408511919974032,2,5,8,5,20
D:\New folder\project\results\4_layer\upper\r200\t0\t0_200_grid0.cif,2.3064702656758076,2.6725003053005945,2.199494162932117,2.434671628068617,15,11,16,12,54,2.2876252702140705,2.739052498705579,2.543116445263409,2.164156933245014,6,2,4,2,14,1.4982804571157762,2.719698189424553,2.4970130685220644,2.359445079956332,4,4,4,4,16
D:\New folder\project\results\4_layer\upper\r200\t0\t0_200_grid2.cif,2.2876252702140705,2.739052498705579,2.543116445263409,2.164156933245014,6,2,4,2,14,2.4426910685157317,2.9009104284530234,2.273013038084811,2.409269388681046,4,2,6,1,13,2.1584139683224253,3.0,2.7449017764909316,3.0,2,0,2,0,4
D:\New folder\project\results\4_layer\upper\r200\t0\t0_200_grid5.cif,2.2876252702140705,2.739052498705579,2.543116445263409,2.164156933245014,6,2,4,2,14,2.4426910685157317,2.9009104284530234,2.273013038084811,2.409269388681046,4,2,6,1,13,2.2084576299388177,3.0,3.0,2.6673297923111052,4,0,0,2,6
D:\New folder\project\results\4_layer\upper\r200\t0\t0_260_grid6.cif,2.2876252702140705,2.739052498705579,2.543116445263409,2.164156933245014,6,2,4,2,14,2.2891562994164882,2.9009104284530234,2.093833694273311,2.6883543135494623,4,2,2,3,11,2.2247898532806665,2.698436798914706,2.2324692601126244,2.093203082695541,12,8,6,21,47
D:\New folder\project\results\4_layer\upper\r200\t0\t0_280_grid6.cif,2.2876252702140705,2.739052498705579,2.543116445263409,2.164156933245014,6,2,4,2,14,2.2891562994164882,2.9009104284530234,2.093833694273311,2.6883543135494623,4,2,2,3,11,2.1476366110675347,2.5127330654362163,2.356345512466686,2.115868555632472,8,8,8,24,48
D:\New folder\project\results\4_layer\upper\r200\t0\t0_320_grid0.cif,2.4720125029828814,2.739052498705579,3.0,1.7280264977087783,4,2,0,6,12,2.360462480053651,2.672610533946375,2.275112484309234,2.3321778406206084,9,10,12,20,51,2.3713237209483924,3.005130479558422,2.3183004669451623,2.166104786008992,11,6,12,8,37
D:\New folder\project\results\4_layer\upper\r200\t0\t0_320_grid3.cif,2.1450469846505293,2.903401898704969,2.285769122444578,2.3931831441690457,4,8,8,10,30,2.2018159377376976,2.965103426453197,2.265952189551309,2.2004889131595027,14,9,10,15,48,2.4426910685157317,2.9009104284530234,2.273013038084811,2.409269388681046,4,2,6,1,13
D:\New folder\project\results\4_layer\upper\r200\t0\t0_340_grid0.cif,2.2876252702140705,2.739052498705579,2.543116445263409,2.164156933245014,6,2,4,2,14,2.3705048003507057,2.777376754503093,2.236997515555722,2.3274933849117776,11,12,18,16,57,2.2344893074746666,3.005130479558423,2.4074442641814415,2.1639141650549356,12,6,11,10,39
D:\New folder\project\results\4_layer\upper\r200\t0\t0_340_grid6.cif,2.2876252702140705,2.739052498705579,2.543116445263409,2.164156933245014,6,2,4,2,14,2.282439430432986,2.8105331848710904,2.30327928961276,2.4786540245635456,6,4,4,5,19,2.1803330967221806,3.0051304795584226,2.2599198043720166,2.0273915186887352,8,6,15,14,43
D:\New folder\project\results\4_layer\upper\r200\t4.8\t4.8_200_grid4.cif,2.333322536029044,2.589944497784613,2.39476154917214,2.4232595935226184,13,10,12,16,51,2.3191825450767105,2.848046660496726,2.3362279751432813,2.6079003425437017,4,2,4,4,14,2.426295665020837,2.7297057537797658,2.3060910031804362,2.3732181670314842,5,10,10,16,41
D:\New folder\project\results\4_layer\upper\r200\t8.4\t8.4_200_grid6.cif,2.395108818744989,2.906834173348629,2.2982106089032053,2.3827218099037104,8,12,16,14,50,2.246156459208663,2.7482829261946975,2.65094330594863,2.1692312016879747,4,2,4,2,12,2.109547873490073,3.0,2.636004816126234,3.0,4,0,4,0,8
D:\New folder\project\results\4_layer\upper\r200\t9.6\t9.6_100_grid0.cif,2.4125836685586526,2.834975004990472,2.44939570061071,2.4302307380433366,4,2,2,4,12,2.4154995998244444,3.0,2.4507964251770313,2.040653432406617,6,0,6,2,14,2.2453061299857118,2.501525751096024,2.2612507526327112,2.217850204688369,10,11,16,14,51
D:\New folder\project\results\4_layer\upper\r200\t9.6\t9.6_200_grid2.cif,2.219354217827901,2.751546145833961,2.52846499242883,2.354148745795373,6,2,4,3,15,2.288119189238421,2.8898317834890594,2.2323173898457607,2.437140171676782,9,2,12,2,25,2.108924433041403,3.0,3.0,3.0,2,0,0,0,2
D:\New folder\project\results\4_layer\upper\r200\t9.6\t9.6_220_grid2.cif,2.350759409904062,2.892324667425045,2.1367622382331803,2.1861723622266367,10,2,12,4,28,2.248805658866695,2.875654131786229,2.040053773030064,2.6421271150568377,10,4,12,2,28,3.0,3.0,2.583268331477057,3.0,0,0,2,0,2
D:\New folder\project\results\4_layer\upper\r200\t9.6\t9.6_320_grid1.cif,2.350759409904062,2.892324667425045,2.1367622382331803,2.1861723622266367,10,2,12,4,28,2.248805658866695,2.875654131786229,2.040053773030064,2.6421271150568377,10,4,12,2,28,3.0,2.4681365247087674,2.20788330517271,3.0,0,2,2,0,4
D:\New folder\project\results\4_layer\upper\r200\t9.6\t9.6_340_grid1.cif,2.350759409904062,2.892324667425045,2.1367622382331803,2.1861723622266367,10,2,12,4,28,2.248805658866695,2.875654131786229,2.040053773030064,2.6421271150568377,10,4,12,2,28,2.4624014769206877,2.961464812041693,3.0,3.0,1,2,0,0,3
D:\New folder\project\results\4_layer\upper\r200\t9.6\t9.6_340_grid2.cif,2.350759409904062,2.892324667425045,2.1367622382331803,2.1861723622266367,10,2,12,4,28,2.248805658866695,2.875654131786229,2.040053773030064,2.6421271150568377,10,4,12,2,28,2.4591897363870423,2.9605052233771074,3.0,3.0,2,2,0,0,4
D:\New folder\project\results\4_layer\upper\r220\t2.4\t2.4_80_grid0.cif,2.1467823264734016,2.782109313427575,2.2740031660748614,2.1385418831422074,3,2,3,4,12,3.0,2.2369725398464317,3.0,1.7869161899585606,0,2,0,2,4,2.297893196756063,2.4555469032734494,2.1483534590848476,2.181506961861612,6,11,15,13,45
D:\New folder\project\results\4_layer\upper\r280\t7.2\t7.2_80_grid2.cif,2.213294844535226,3.0291399930393177,1.9931380660844635,2.2543985892701746,8,9,8,10,35,2.2732516624503494,2.928164830854639,2.4707951704551023,1.804753181304678,14,6,6,14,40,2.4247737147113773,2.8945510686218254,2.0906997604710424,2.244878102116796,2,2,2,8,14
D:\New folder\project\results\4_layer\upper\r280\t7.2\t7.2_100_grid2.cif,2.261437171764142,3.003044593235628,1.9806234530434679,2.3085306945280006,10,7,6,8,31,2.281895783208905,2.928164830854639,2.245354057110841,1.966226893259693,10,6,7,14,37,2.4247737147113773,2.8945510686218254,2.0906997604710424,2.244878102116796,2,2,2,8,14
D:\New folder\project\results\4_layer\upper\r280\t7.2\t7.2_200_grid1.cif,2.261437171764142,3.003044593235628,1.9806234530434679,2.3085306945280006,10,7,6,8,31,2.181767320726768,2.928164830854639,2.0739629596913143,2.183974687245639,6,6,8,8,28,2.424773714711376,2.8945510686218254,2.0135131774891524,2.244878102116796,4,2,11,8,25
D:\New folder\project\results\4_layer\upper\r280\t7.2\t7.2_200_grid3.cif,2.261437171764142,3.003044593235628,1.9806234530434679,2.3085306945280006,10,7,6,8,31,2.181767320726768,2.928164830854639,2.0739629596913143,2.183974687245639,6,6,8,8,28,2.2603594882235694,2.96450935576439,3.0,2.7299459752453457,2,2,0,2,6
D:\New folder\project\results\4_layer\upper\r280\t7.2\t7.2_220_grid1.cif,2.261437171764142,3.003044593235628,1.9806234530434679,2.3085306945280006,10,7,6,8,31,2.181767320726768,2.928164830854639,2.0739629596913143,2.183974687245639,6,6,8,8,28,2.424596114755666,2.9215641640976364,2.072899468080265,2.2688821988344987,3,3,8,10,24
D:\New folder\project\results\4_layer\upper\r280\t7.2\t7.2_260_grid1.cif,2.261437171764142,3.003044593235628,1.9806234530434679,2.3085306945280006,10,7,6,8,31,2.181767320726768,2.928164830854639,2.0739629596913143,2.183974687245639,6,6,8,8,28,2.288759347596385,2.968027774704108,2.272025815652192,2.2907528104659223,5,5,7,13,30
D:\New folder\project\results\4_layer\upper\r280\t7.2\t7.2_340_grid1.cif,2.261437171764142,3.003044593235628,1.9806234530434679,2.3085306945280006,10,7,6,8,31,2.181767320726768,2.928164830854639,2.0739629596913143,2.183974687245639,6,6,8,8,28,2.412304094105704,2.907168731880953,2.3052482151292972,2.2772130527336825,8,8,8,6,30
D:\New folder\project\results\4_layer\upper\r280\t7.2\t7.2_340_grid2.cif,2.261437171764142,3.003044593235628,1.9806234530434679,2.3085306945280006,10,7,6,8,31,2.181767320726768,2.928164830854639,2.0739629596913143,2.183974687245639,6,6,8,8,28,2.0980631401321816,3.0,2.5630917710378793,3.0,4,0,4,0,8
D:\New folder\project\results\4_layer\upper\r280\t7.2\t7.2_340_grid3.cif,2.261437171764142,3.003044593235628,1.9806234530434679,2.3085306945280006,10,7,6,8,31,2.181767320726768,2.928164830854639,2.0739629596913143,2.183974687245639,6,6,8,8,28,2.228374370652447,2.9404104842705747,3.0,2.2903071000593624,4,2,0,2,8
D:\New folder\project\results\4_layer\upper\r320\t4.8\t4.8_200_grid0.cif,2.3421559788376167,2.413879923676988,2.2437934429749395,2.267334541130381,6,9,16,13,44,2.4201948759957337,3.0,2.4204317182130564,2.5757694737087844,2,0,1,4,7,2.316803850907757,2.4646500931887423,2.469566240391526,2.3569325910584467,11,10,13,18,52
D:\New folder\project\results\4_layer\upper\r320\t4.8\t4.8_200_grid3.cif,2.3421559788376167,2.413879923676988,2.2437934429749395,2.267334541130381,6,9,16,13,44,2.4201948759957337,3.0,2.4204317182130564,2.5757694737087844,2,0,1,4,7,2.4139278988520148,3.0005062711955808,2.066287187127151,2.2383307125535046,4,6,10,12,32
D:\New folder\project\results\4_layer\upper\r320\t4.8\t4.8_200_grid5.cif,2.315096976943395,2.4384380944261874,2.336771809858244,2.350670616098363,4,4,8,4,20,2.314241825642666,2.701466508729572,2.4324140374823924,2.3042260257216265,7,9,12,19,47,2.393160985690402,2.5971617606898327,2.0781008391424525,2.1960678255393584,6,8,6,14,34
D:\New folder\project\results\4_layer\upper\r320\t4.8\t4.8_220_grid0.cif,2.3421559788376167,2.413879923676988,2.2437934429749395,2.267334541130381,6,9,16,13,44,2.4201948759957337,3.0,2.4204317182130564,2.5757694737087844,2,0,1,4,7,2.3641953932652826,2.464650093188741,2.3611361376256395,2.3194818877020538,8,10,13,16,47
D:\New folder\project\results\4_layer\upper\r320\t4.8\t4.8_220_grid3.cif,2.3421559788376167,2.413879923676988,2.2437934429749395,2.267334541130381,6,9,16,13,44,2.4201948759957337,3.0,2.4204317182130564,2.5757694737087844,2,0,1,4,7,2.4139278988520187,3.0474054715689367,2.3817604152393583,1.9895562500316186,2,4,4,12,22
D:\New folder\project\results\4_layer\upper\r320\t4.8\t4.8_260_grid2.cif,2.3421559788376167,2.413879923676988,2.2437934429749395,2.267334541130381,6,9,16,13,44,2.4201948759957337,3.0,2.4204317182130564,2.5757694737087844,2,0,1,4,7,2.387886152073522,3.033355707988731,2.744980347535577,3.0,4,2,2,0,8
D:\New folder\project\results\4_layer\upper\r320\t4.8\t4.8_280_grid2.cif,2.3421559788376167,2.413879923676988,2.2437934429749395,2.267334541130381,6,9,16,13,44,2.4201948759957337,3.0,2.4204317182130564,2.5757694737087844,2,0,1,4,7,2.1191265193054845,3.0,2.1499188037441934,3.0,2,0,2,0,4
D:\New folder\project\results\4_layer\upper\r320\t4.8\t4.8_320_grid1.cif,2.3421559788376167,2.413879923676988,2.2437934429749395,2.267334541130381,6,9,16,13,44,2.4201948759957337,3.0,2.4204317182130564,2.5757694737087844,2,0,1,4,7,2.2610277836209094,3.060471102327505,2.490168509351086,2.141939646954181,8,2,6,4,20
D:\New folder\project\results\4_layer\upper\r320\t4.8\t4.8_320_grid3.cif,2.3421559788376167,2.413879923676988,2.2437934429749395,2.267334541130381,6,9,16,13,44,2.4201948759957337,3.0,2.4204317182130564,2.5757694737087844,2,0,1,4,7,2.4046984959312074,2.9165222460511497,2.2886706151707843,2.216191398258144,7,8,8,18,41
D:\New folder\project\results\4_layer\upper\r320\t4.8\t4.8_340_grid0.cif,2.3421559788376167,2.413879923676988,2.2437934429749395,2.267334541130381,6,9,16,13,44,2.4201948759957337,3.0,2.4204317182130564,2.5757694737087844,2,0,1,4,7,2.3436672584065037,2.5069280008052983,2.384316373799196,2.4221595469163772,13,10,11,18,52
D:\New folder\project\results\4_layer\upper\r320\t4.8\t4.8_340_grid1.cif,2.3421559788376167,2.413879923676988,2.2437934429749395,2.267334541130381,6,9,16,13,44,2.4201948759957337,3.0,2.4204317182130564,2.5757694737087844,2,0,1,4,7,2.4255751839832795,2.941325216993337,2.684369037511677,2.142867880216904,2,4,4,14,24
D:\New folder\project\results\4_layer\upper\r320\t4.8\t4.8_340_grid3.cif,2.3421559788376167,2.413879923676988,2.2437934429749395,2.267334541130381,6,9,16,13,44,2.4201948759957337,3.0,2.4204317182130564,2.5757694737087844,2,0,1,4,7,2.4398910124087414,2.9165222460511475,2.337919464682112,2.266662566241185,4,8,8,17,37
D:\New folder\project\results\4_layer\upper\r320\t6.0\t6.0_260_grid0.cif,2.3954610769148736,2.6805416133249897,2.153800662340379,2.1369249443135203,12,8,7,18,45,1.9344605790918636,2.994920535713286,2.0379964079080937,2.1256832134302606,4,1,1,8,14,2.1704484432400126,3.0,2.5933661715012404,3.0,8,0,4,0,12
D:\New folder\project\results\4_layer\upper\r320\t6.0\t6.0_280_grid0.cif,2.3954610769148736,2.6805416133249897,2.153800662340379,2.1369249443135203,12,8,7,18,45,1.9344605790918636,2.994920535713286,2.0379964079080937,2.1256832134302606,4,1,1,8,14,1.503310524724532,3.100046780243697,2.4165147867412395,2.7211311194095487,6,2,2,1,11
