file_path,Int1_avg_HH_dist,Int1_avg_OO_dist,Int1_avg_OH_dist,Int1_avg_HO_dist,Int1_count_HH,Int1_count_OO,Int1_count_OH,Int1_count_HO,Int1_sum_of_count,Int2_avg_HH_dist,Int2_avg_OO_dist,Int2_avg_OH_dist,Int2_avg_HO_dist,Int2_count_HH,Int2_count_OO,Int2_count_OH,Int2_count_HO,Int2_sum_of_count,Int3_avg_HH_dist,Int3_avg_OO_dist,Int3_avg_OH_dist,Int3_avg_HO_dist,Int3_count_HH,Int3_count_OO,Int3_count_OH,Int3_count_HO,Int3_sum_of_count,Int4_avg_HH_dist,Int4_avg_OO_dist,Int4_avg_OH_dist,Int4_avg_HO_dist,Int4_count_HH,Int4_count_OO,Int4_count_OH,Int4_count_HO,Int4_sum_of_count
D:\New folder\project\results\5_layer\upper\r80\t1.2\t1.2_80_grid0.cif,2.333670327560102,2.7887282663659514,2.1361245400547757,1.702040493136418,7,7,17,6,37,2.186881864171271,2.7898591118661393,2.0560432618358675,2.3301469047711425,10,10,4,27,51,2.4016731474945603,2.967613068371527,2.2664190306054883,2.3233870471624947,5,6,6,8,25,1.9759245912377614,2.736818831457224,1.9608868294717472,1.9237284649837547,4,9,10,8,31
D:\New folder\project\results\5_layer\upper\r80\t1.2\t1.2_80_grid1.cif,2.270028337181522,2.8038865619582984,2.211207413827554,2.305160729892725,14,15,15,18,62,1.9576490433625342,2.900829313237942,2.0298146596260667,2.399336516029069,6,2,2,4,14,2.3795411254347614,2.881382037068226,2.5098191182152925,2.1149532668388256,10,8,5,14,37,2.2463101405178882,2.579940612537929,2.2701067697518,2.2562105284134417,11,9,16,12,48
D:\New folder\project\results\5_layer\upper\r80\t1.2\t1.2_80_grid2.cif,2.1293638145412275,2.775985395433608,2.0621126532080623,2.0804821642896454,6,12,12,10,40,2.339752454859893,2.71659162249628,2.335303364531049,2.3743654097343705,8,15,12,20,55,1.779417692080011,2.8031584769429867,1.985388174011424,2.102107432037078,4,2,2,2,10,1.799539523019082,3.0,3.0,2.095741622754091,2,0,0,2,4
D:\New folder\project\results\5_layer\upper\r80\t1.2\t1.2_80_grid3.cif,2.1293638145412275,2.775985395433608,2.0621126532080623,2.0804821642896454,6,12,12,10,40,2.339752454859893,2.71659162249628,2.335303364531049,2.3743654097343705,8,15,12,20,55,1.779417692080011,2.8031584769429867,1.985388174011424,2.102107432037078,4,2,2,2,10,1.799539523019082,3.0,3.0,2.095741622754091,2,0,0,2,4
D:\New folder\project\results\5_layer\upper\r80\t1.2\t1.2_80_grid4.cif,2.2258311828797304,2.7166657204418003,2.208617068256349,2.3126494801911304,12,13,12,25,62,2.2826089331117823,2.900829313237942,2.0939830145604486,2.6155072664437506,2,2,2,4,10,2.059188098590464,2.2257731322389716,2.4097571552958947,2.6998008443694137,6,1,6,3,16,2.2008300675039267,2.9086965255469,2.30834467819179,1.8740683807410021,4,4,10,4,22
D:\New folder\project\results\5_layer\upper\r80\t1.2\t1.2_80_grid5.cif,2.194855249786924,2.7512632828309473,2.044621753723349,2.1139712554442824,2,14,12,18,46,2.284638581111151,2.7594387164507443,2.3002602060041766,2.2456845860434855,9,11,8,21,49,1.779417692080011,2.7842776401480265,2.279209769476781,1.9323629412618906,4,8,4,8,24,3.0,3.0,3.0,2.2509607532660385,0,0,0,8,8
D:\New folder\project\results\5_layer\upper\r80\t1.2\t1.2_100_grid0.cif,2.333670327560102,2.7887282663659514,2.1361245400547757,1.702040493136418,7,7,17,6,37,2.186881864171271,2.7898591118661393,2.0560432618358675,2.3301469047711425,10,10,4,27,51,2.4016731474945603,2.967613068371527,2.2664190306054883,2.3233870471624947,5,6,6,8,25,2.453596682947187,2.6784073829360464,2.1008574492890277,2.2383387452865398,5,8,10,7,30
D:\New folder\project\results\5_layer\upper\r80\t1.2\t1.2_100_grid1.cif,2.0481851659984196,2.7484030065390845,2.585593956988925,2.309013917397655,6,4,2,8,20,2.2258311828797304,2.7166657204418003,2.208617068256349,2.3126494801911304,12,13,12,25,62,2.2826089331117823,2.900829313237942,2.0939830145604486,2.6155072664437506,2,2,2,4,10,2.209284309607831,3.0,2.815261585460386,2.417511984356871,4,0,2,3,9
D:\New folder\project\results\5_layer\upper\r80\t1.2\t1.2_100_grid3.cif,2.1293638145412275,2.775985395433608,2.0621126532080623,2.0804821642896454,6,12,12,10,40,2.339752454859893,2.71659162249628,2.335303364531049,2.3743654097343705,8,15,12,20,55,1.779417692080011,2.8031584769429867,1.985388174011424,2.102107432037078,4,2,2,2,10,1.799539523019082,3.0,2.724208777825595,2.095741622754091,2,0,2,2,6
D:\New folder\project\results\5_layer\upper\r80\t1.2\t1.2_200_grid1.cif,2.333670327560102,2.7887282663659514,2.1361245400547757,1.702040493136418,7,7,17,6,37,2.186881864171271,2.7898591118661393,2.0560432618358675,2.3301469047711425,10,10,4,27,51,2.4016731474945603,2.967613068371527,2.2664190306054883,2.3233870471624947,5,6,6,8,25,2.349662403984907,2.266039288536134,2.510540956274163,2.1438560571939975,5,4,6,17,32
D:\New folder\project\results\5_layer\upper\r80\t1.2\t1.2_200_grid2.cif,2.1781301022861665,2.8756518013620624,2.722121905846142,2.198745612393681,8,2,8,6,24,2.270028337181522,2.8038865619582984,2.211207413827554,2.305160729892725,14,15,15,18,62,1.7752005120456948,2.900829313237942,2.0298146596260667,2.399336516029069,4,2,2,4,12,2.4092251811690675,2.3360721160233044,2.2216413930266032,2.2756593550625706,4,9,10,16,39
D:\New folder\project\results\5_layer\upper\r80\t1.2\t1.2_200_grid3.cif,2.270028337181522,2.8038865619582984,2.211207413827554,2.305160729892725,14,15,15,18,62,1.7752005120456948,2.900829313237942,2.0298146596260667,2.399336516029069,4,2,2,4,12,2.414473496118753,2.8802540734544397,2.19890457239308,2.3157124756259915,4,8,4,18,34,1.7224106619900583,3.0,3.0,2.514668246133499,6,0,0,2,8
D:\New folder\project\results\5_layer\upper\r80\t1.2\t1.2_200_grid5.cif,2.179040285168409,2.834984779671012,2.0589931113473092,2.0770228289195565,12,14,14,16,56,2.3706682246527304,2.7594387164507443,2.196536583315216,2.1917000404446463,8,11,12,15,46,1.776646073328692,2.7842776401480265,2.3268549933636886,2.321043158723053,2,8,8,4,22,2.399800294358842,2.936420802241876,2.3811364092341774,2.1527604641025406,1,5,4,13,23
D:\New folder\project\results\5_layer\upper\r80\t1.2\t1.2_220_grid1.cif,2.1781301022861665,2.8756518013620624,2.722121905846142,2.198745612393681,8,2,8,6,24,2.270028337181522,2.8038865619582984,2.211207413827554,2.305160729892725,14,15,15,18,62,1.7752005120456948,2.900829313237942,2.0298146596260667,2.399336516029069,4,2,2,4,12,2.134852312094706,3.0,2.3643949172808854,2.0676253972712497,4,0,4,4,12
D:\New folder\project\results\5_layer\upper\r80\t1.2\t1.2_220_grid3.cif,2.1293638145412275,2.775985395433608,2.0621126532080623,2.0804821642896454,6,12,12,10,40,2.339752454859893,2.71659162249628,2.335303364531049,2.3743654097343705,8,15,12,20,55,1.779417692080011,2.8031584769429867,1.985388174011424,2.102107432037078,4,2,2,2,10,3.0,2.9053356674126056,1.717375187766338,3.0,0,2,2,0,4
D:\New folder\project\results\5_layer\upper\r80\t1.2\t1.2_220_grid4.cif,2.2258311828797304,2.7166657204418003,2.208617068256349,2.3126494801911304,12,13,12,25,62,2.2826089331117823,2.900829313237942,2.0939830145604486,2.6155072664437506,2,2,2,4,10,2.059188098590464,2.2257731322389716,2.4097571552958947,2.6998008443694137,6,1,6,3,16,2.405467251907369,3.0375018588419227,3.0,2.7440866664513726,4,2,0,2,8
D:\New folder\project\results\5_layer\upper\r80\t1.2\t1.2_260_grid1.cif,2.1293638145412275,2.775985395433608,2.0621126532080623,2.0804821642896454,6,12,12,10,40,2.339752454859893,2.71659162249628,2.335303364531049,2.3743654097343705,8,15,12,20,55,1.779417692080011,2.8031584769429867,1.985388174011424,2.102107432037078,4,2,2,2,10,2.34435984513742,2.74985577831103,2.2541809927911807,2.377871080500783,9,12,20,9,50
D:\New folder\project\results\5_layer\upper\r80\t1.2\t1.2_260_grid3.cif,2.1781301022861665,2.8756518013620624,2.722121905846142,2.198745612393681,8,2,8,6,24,2.270028337181522,2.8038865619582984,2.211207413827554,2.305160729892725,14,15,15,18,62,1.7752005120456948,2.900829313237942,2.0298146596260667,2.399336516029069,4,2,2,4,12,2.014332925282166,3.0,3.0,3.0,4,0,0,0,4
D:\New folder\project\results\5_layer\upper\r80\t1.2\t1.2_260_grid4.cif,2.1293638145412275,2.775985395433608,2.0621126532080623,2.0804821642896454,6,12,12,10,40,2.339752454859893,2.71659162249628,2.335303364531049,2.3743654097343705,8,15,12,20,55,1.779417692080011,2.8031584769429867,1.985388174011424,2.102107432037078,4,2,2,2,10,2.1514187611746265,3.0,2.1933376377177405,3.0,4,0,2,0,6
D:\New folder\project\results\5_layer\upper\r80\t1.2\t1.2_280_grid0.cif,2.0481851659984196,2.7484030065390845,2.585593956988925,2.309013917397655,6,4,2,8,20,2.2258311828797304,2.7166657204418003,2.208617068256349,2.3126494801911304,12,13,12,25,62,2.2826089331117823,2.900829313237942,2.0939830145604486,2.6155072664437506,2,2,2,4,10,2.378398190225156,2.6538457221525453,2.2650687647048935,2.3082567076973883,12,13,15,18,58
D:\New folder\project\results\5_layer\upper\r80\t1.2\t1.2_280_grid1.cif,2.1293638145412275,2.775985395433608,2.0621126532080623,2.0804821642896454,6,12,12,10,40,2.339752454859893,2.71659162249628,2.335303364531049,2.3743654097343705,8,15,12,20,55,1.779417692080011,2.8031584769429867,1.985388174011424,2.102107432037078,4,2,2,2,10,2.235293055440312,2.7943084809985037,2.2153110329082786,2.3604358376011434,4,15,18,13,50
D:\New folder\project\results\5_layer\upper\r80\t1.2\t1.2_280_grid2.cif,2.1293638145412275,2.775985395433608,2.0621126532080623,2.0804821642896454,6,12,12,10,40,2.339752454859893,2.71659162249628,2.335303364531049,2.3743654097343705,8,15,12,20,55,1.779417692080011,2.8031584769429867,1.985388174011424,2.102107432037078,4,2,2,2,10,2.330134693791339,3.0,2.021717781742185,2.0898494885355037,10,0,7,4,21
D:\New folder\project\results\5_layer\upper\r80\t1.2\t1.2_280_grid3.cif,2.1781301022861665,2.8756518013620624,2.722121905846142,2.198745612393681,8,2,8,6,24,2.270028337181522,2.8038865619582984,2.211207413827554,2.305160729892725,14,15,15,18,62,1.7752005120456948,2.900829313237942,2.0298146596260667,2.399336516029069,4,2,2,4,12,1.8770939029139417,3.0,3.0,3.0,2,0,0,0,2
D:\New folder\project\results\5_layer\upper\r80\t1.2\t1.2_280_grid4.cif,2.1293638145412275,2.775985395433608,2.0621126532080623,2.0804821642896454,6,12,12,10,40,2.339752454859893,2.71659162249628,2.335303364531049,2.3743654097343705,8,15,12,20,55,1.779417692080011,2.8031584769429867,1.985388174011424,2.102107432037078,4,2,2,2,10,3.0,3.0,2.737880930244218,3.0,0,0,2,0,2
D:\New folder\project\results\5_layer\upper\r80\t1.2\t1.2_320_grid0.cif,2.333670327560102,2.7887282663659514,2.1361245400547757,1.702040493136418,7,7,17,6,37,2.186881864171271,2.7898591118661393,2.0560432618358675,2.3301469047711425,10,10,4,27,51,2.4016731474945603,2.967613068371527,2.2664190306054883,2.3233870471624947,5,6,6,8,25,2.3589566305558782,2.9676130683715223,2.320599594299368,2.602259579328827,5,6,9,6,26
D:\New folder\project\results\5_layer\upper\r80\t1.2\t1.2_320_grid1.cif,2.1781301022861665,2.8756518013620624,2.722121905846142,2.198745612393681,8,2,8,6,24,2.270028337181522,2.8038865619582984,2.211207413827554,2.305160729892725,14,15,15,18,62,1.7752005120456948,2.900829313237942,2.0298146596260667,2.399336516029069,4,2,2,4,12,2.442429929911245,3.026888519198469,2.469153381299157,2.199099857587809,6,1,6,4,17
D:\New folder\project\results\5_layer\upper\r80\t1.2\t1.2_320_grid2.cif,2.1293638145412275,2.775985395433608,2.0621126532080623,2.0804821642896454,6,12,12,10,40,2.339752454859893,2.71659162249628,2.335303364531049,2.3743654097343705,8,15,12,20,55,1.779417692080011,2.8031584769429867,1.985388174011424,2.102107432037078,4,2,2,2,10,2.3900840208386396,2.987890367998214,2.460885987622844,1.9501411038556977,2,4,2,10,18
D:\New folder\project\results\5_layer\upper\r80\t1.2\t1.2_320_grid4.cif,2.333670327560102,2.7887282663659514,2.1361245400547757,1.702040493136418,7,7,17,6,37,2.186881864171271,2.7898591118661393,2.0560432618358675,2.3301469047711425,10,10,4,27,51,2.4016731474945603,2.967613068371527,2.2664190306054883,2.3233870471624947,5,6,6,8,25,2.3589566305558782,2.9676130683715285,2.3205995942993685,2.6022595793288334,5,6,9,6,26
D:\New folder\project\results\5_layer\upper\r80\t1.2\t1.2_340_grid1.cif,2.333670327560102,2.7887282663659514,2.1361245400547757,1.702040493136418,7,7,17,6,37,2.186881864171271,2.7898591118661393,2.0560432618358675,2.3301469047711425,10,10,4,27,51,2.4016731474945603,2.967613068371527,2.2664190306054883,2.3233870471624947,5,6,6,8,25,2.3665260086669546,2.773005179072576,2.210718643084481,2.2372807712889076,10,4,8,13,35
D:\New folder\project\results\5_layer\upper\r80\t1.2\t1.2_340_grid2.cif,2.0481851659984196,2.7484030065390845,2.585593956988925,2.309013917397655,6,4,2,8,20,2.2258311828797304,2.7166657204418003,2.208617068256349,2.3126494801911304,12,13,12,25,62,2.2826089331117823,2.900829313237942,2.0939830145604486,2.6155072664437506,2,2,2,4,10,1.9597745622818454,2.857426813819975,2.0112468113142348,2.632962107126228,2,2,2,2,8
D:\New folder\project\results\5_layer\upper\r80\t1.2\t1.2_340_grid4.cif,2.333670327560102,2.7887282663659514,2.1361245400547757,1.702040493136418,7,7,17,6,37,2.186881864171271,2.7898591118661393,2.0560432618358675,2.3301469047711425,10,10,4,27,51,2.4016731474945603,2.967613068371527,2.2664190306054883,2.3233870471624947,5,6,6,8,25,2.4139444046192224,2.9676130683715254,2.3979334269869645,2.7181792822219144,6,6,7,6,25
D:\New folder\project\results\5_layer\upper\r80\t2.4\t2.4_80_grid0.cif,2.262542385320453,2.88751685408805,2.082007395224119,2.6207781448625154,2,2,2,4,10,2.294195799835544,2.5051649815825363,2.1602269775570355,2.383299668805072,8,12,15,9,44,1.8772877248773072,2.6725609361140292,2.030803729583455,2.4387719947323476,6,2,2,4,14,2.367807618327254,2.674295941131116,2.254169948573601,2.087419661114868,14,11,8,14,47
D:\New folder\project\results\5_layer\upper\r80\t2.4\t2.4_80_grid1.cif,2.262542385320453,2.88751685408805,2.082007395224119,2.6207781448625154,2,2,2,4,10,2.381504410786431,2.8798256061267327,2.1850653484604496,2.3563292265152374,11,10,8,18,47,2.230565388867053,2.6725609361140292,2.585614674697329,2.557553559911191,4,2,2,2,10,2.0889464781480633,2.6817351547426616,2.10268923106661,2.2053035269320684,5,11,14,16,46
D:\New folder\project\results\5_layer\upper\r80\t2.4\t2.4_80_grid3.cif,2.1914129696882823,2.88751685408805,2.082007395224119,2.6207781448625154,4,2,2,4,12,2.2816556029104627,2.5742553242105486,2.1656209761914176,2.2631777178352714,13,9,13,17,52,2.083307319204841,2.6725609361140292,3.0,2.557553559911191,2,2,0,2,6,2.3602368038497894,2.6922057861867668,2.3342736513560327,2.3539266889237953,12,12,14,14,52
D:\New folder\project\results\5_layer\upper\r80\t2.4\t2.4_80_grid4.cif,2.262542385320453,2.88751685408805,2.082007395224119,2.6207781448625154,2,2,2,4,10,2.381504410786431,2.8798256061267327,2.1850653484604496,2.3563292265152374,11,10,8,18,47,2.083307319204841,2.6725609361140292,3.0,2.557553559911191,2,2,0,2,6,2.261676153548662,2.6257954527850087,2.1826618020416437,2.257462615280481,6,13,13,20,52
D:\New folder\project\results\5_layer\upper\r80\t2.4\t2.4_80_grid5.cif,2.1914129696882823,2.88751685408805,2.082007395224119,2.6207781448625154,4,2,2,4,12,2.2816556029104627,2.5742553242105486,2.1656209761914176,2.2631777178352714,13,9,13,17,52,2.083307319204841,2.6725609361140292,3.0,2.557553559911191,2,2,0,2,6,2.2879309183731973,2.663679949674363,2.168148196196493,2.2818311911945046,10,11,12,14,47
D:\New folder\project\results\5_layer\upper\r80\t2.4\t2.4_100_grid0.cif,2.262542385320453,2.88751685408805,2.082007395224119,2.6207781448625154,2,2,2,4,10,2.294195799835544,2.5051649815825363,2.1602269775570355,2.383299668805072,8,12,15,9,44,1.8772877248773072,2.6725609361140292,2.030803729583455,2.4387719947323476,6,2,2,4,14,2.2789838345875064,2.616761417904948,2.2687416278753707,2.4234606773481344,12,8,16,13,49
D:\New folder\project\results\5_layer\upper\r80\t2.4\t2.4_100_grid1.cif,2.262542385320453,2.88751685408805,2.082007395224119,2.6207781448625154,2,2,2,4,10,2.381504410786431,2.8798256061267327,2.1850653484604496,2.3563292265152374,11,10,8,18,47,2.083307319204841,2.6725609361140292,3.0,2.557553559911191,2,2,0,2,6,2.4160445223478018,2.551276983106207,2.341565962484658,2.2478637940532673,5,11,14,17,47
D:\New folder\project\results\5_layer\upper\r80\t2.4\t2.4_100_grid3.cif,2.1914129696882823,2.88751685408805,2.082007395224119,2.6207781448625154,4,2,2,4,12,2.2816556029104627,2.5742553242105486,2.1656209761914176,2.2631777178352714,13,9,13,17,52,2.083307319204841,2.6725609361140292,3.0,2.557553559911191,2,2,0,2,6,2.37488263165892,2.61676141790495,2.267553900757169,2.3833324491693424,10,8,16,11,45
D:\New folder\project\results\5_layer\upper\r80\t2.4\t2.4_100_grid4.cif,2.262542385320453,2.88751685408805,2.082007395224119,2.6207781448625154,2,2,2,4,10,2.381504410786431,2.8798256061267327,2.1850653484604496,2.3563292265152374,11,10,8,18,47,2.083307319204841,2.6725609361140292,3.0,2.557553559911191,2,2,0,2,6,2.3888917982372035,2.62579545278501,2.3420298146823995,2.2343275864708967,6,13,14,18,51
D:\New folder\project\results\5_layer\upper\r80\t2.4\t2.4_100_grid5.cif,2.2183554937575476,2.709421814423132,2.1106246810951768,2.2392329539926994,10,9,7,24,50,2.4508813622541545,2.98360670670209,2.6139383977669306,2.071364059928686,4,4,3,10,21,2.372599590612266,2.6520593825141727,1.9082372660581797,2.2368959026957373,6,9,14,6,35,2.4510770989427266,2.586054406633031,2.1229635160925695,2.090327470577134,6,2,8,4,20
D:\New folder\project\results\5_layer\upper\r80\t2.4\t2.4_200_grid0.cif,2.1026817918448444,2.8391843588932506,1.9245300629796973,1.8158619621961718,4,9,10,8,31,2.3948106382854073,2.77387548164656,2.0514095099193757,2.386517681007525,6,4,4,6,20,2.091776382479898,2.6226739129317185,2.5300327669329437,2.140701496565719,4,8,2,19,33,2.381749678705924,2.6664052356023182,2.4618792300072343,2.2806655678764463,7,7,8,18,40
D:\New folder\project\results\5_layer\upper\r80\t2.4\t2.4_200_grid1.cif,2.2703952811196486,2.845729108032254,1.9483144180927456,2.1926603806446554,10,14,13,22,59,2.262542385320453,2.88751685408805,2.082007395224119,2.6207781448625154,2,2,2,4,10,2.083307319204841,2.6725609361140292,3.0,2.557553559911191,2,2,0,2,6,2.4712603470317167,2.32979869837732,2.0955804097022273,2.260296915762753,3,10,14,16,43
D:\New folder\project\results\5_layer\upper\r80\t2.4\t2.4_200_grid3.cif,2.2703952811196486,2.845729108032254,1.9483144180927456,2.1926603806446554,10,14,13,22,59,2.262542385320453,2.88751685408805,2.082007395224119,2.6207781448625154,2,2,2,4,10,2.277030185314022,2.6725609361140292,2.364871247217906,2.19480656383932,4,2,4,8,18,2.180504236383599,2.918822217294429,1.8443991907375294,1.9071845826889993,10,7,10,12,39
D:\New folder\project\results\5_layer\upper\r80\t2.4\t2.4_200_grid4.cif,2.2703952811196486,2.845729108032254,1.9483144180927456,2.1926603806446554,10,14,13,22,59,2.262542385320453,2.88751685408805,2.082007395224119,2.6207781448625154,2,2,2,4,10,2.083307319204841,2.6725609361140292,3.0,2.557553559911191,2,2,0,2,6,2.2842181663217844,2.5948308292804985,2.2021982202655543,2.3461425363800323,6,8,16,13,43
D:\New folder\project\results\5_layer\upper\r80\t2.4\t2.4_200_grid5.cif,2.360271864549399,2.8026677251351364,2.1906138736904643,2.1778003254786684,12,10,8,18,48,2.415458760382146,2.98360670670209,2.6139383977669306,1.8820767282147617,6,4,3,12,25,2.083307319204841,2.6725609361140292,3.0,2.557553559911191,2,2,0,2,6,2.063689480712663,2.650572820850635,2.202198220265559,2.3521290195298694,6,10,16,14,46
D:\New folder\project\results\5_layer\upper\r80\t2.4\t2.4_220_grid0.cif,2.1746972136823652,2.943263506099614,1.9662021681247315,2.2836103614455014,10,8,14,12,44,2.4508813622541608,2.98485576737508,2.3992436812604345,2.204541181115516,4,6,5,8,23,2.277030185314018,2.8903477989417996,2.644165932331502,2.2694532930380786,4,5,2,11,22,2.1417946241492745,2.8479527259580832,1.9079821527577525,2.0152704777930217,12,7,10,12,41
D:\New folder\project\results\5_layer\upper\r80\t2.4\t2.4_220_grid1.cif,2.2703952811196486,2.845729108032254,1.9483144180927456,2.1926603806446554,10,14,13,22,59,2.262542385320453,2.88751685408805,2.082007395224119,2.6207781448625154,2,2,2,4,10,2.083307319204841,2.6725609361140292,3.0,2.557553559911191,2,2,0,2,6,2.2690007576043403,2.6331906805277567,2.2156737060823097,2.243719956425837,8,13,18,16,55
D:\New folder\project\results\5_layer\upper\r80\t2.4\t2.4_220_grid4.cif,2.360271864549399,2.8026677251351364,2.1906138736904643,2.1778003254786684,12,10,8,18,48,2.415458760382146,2.98360670670209,2.6139383977669306,1.8820767282147617,6,4,3,12,25,2.083307319204841,2.6725609361140292,3.0,2.557553559911191,2,2,0,2,6,2.0835182399202856,2.7545875967837525,2.1530400429420027,2.1639122454301263,6,10,12,21,49
D:\New folder\project\results\5_layer\upper\r80\t2.4\t2.4_220_grid5.cif,2.1746972136823652,2.943263506099614,1.9662021681247315,2.2836103614455014,10,8,14,12,44,2.4508813622541608,2.98485576737508,2.3992436812604345,2.204541181115516,4,6,5,8,23,2.083307319204841,2.6725609361140292,3.0,2.557553559911191,2,2,0,2,6,2.110223603089682,2.7308748302383212,2.39766595753499,2.2828874458452675,8,12,18,10,48
D:\New folder\project\results\5_layer\upper\r80\t2.4\t2.4_260_grid0.cif,2.262542385320453,2.88751685408805,2.082007395224119,2.6207781448625154,2,2,2,4,10,2.294195799835544,2.5051649815825363,2.1602269775570355,2.383299668805072,8,12,15,9,44,1.8772877248773072,2.6725609361140292,2.030803729583455,2.4387719947323476,6,2,2,4,14,2.3356459600431285,2.7701273422221684,2.329216740724063,1.998991304488548,5,14,12,14,45
D:\New folder\project\results\5_layer\upper\r80\t2.4\t2.4_260_grid1.cif,2.260421753368487,2.7089937833737423,2.160289304903521,2.2317860473746567,12,9,10,21,52,2.317493944173162,2.882477910861118,2.0836497835003525,2.535289093005085,3,8,8,8,27,2.099996243616668,2.5104747911351764,2.26218233305436,2.392841885808928,13,9,12,12,46,2.33137188793314,2.787225753331099,1.996858280088354,2.4035769120934725,8,9,16,13,46
D:\New folder\project\results\5_layer\upper\r80\t2.4\t2.4_260_grid3.cif,2.1914129696882823,2.88751685408805,2.082007395224119,2.6207781448625154,4,2,2,4,12,2.2816556029104627,2.5742553242105486,2.1656209761914176,2.2631777178352714,13,9,13,17,52,2.083307319204841,2.6725609361140292,3.0,2.557553559911191,2,2,0,2,6,2.3356459600431316,2.76741892843959,2.3691922506481915,2.3057492518271436,5,14,14,14,47
D:\New folder\project\results\5_layer\upper\r80\t2.4\t2.4_280_grid0.cif,2.262542385320453,2.88751685408805,2.082007395224119,2.6207781448625154,2,2,2,4,10,2.294195799835544,2.5051649815825363,2.1602269775570355,2.383299668805072,8,12,15,9,44,1.8772877248773072,2.6725609361140292,2.030803729583455,2.4387719947323476,6,2,2,4,14,2.3803973719706173,2.623275806171357,2.431090755817271,2.220595631614581,8,10,16,12,46
D:\New folder\project\results\5_layer\upper\r80\t2.4\t2.4_280_grid1.cif,2.2703952811196486,2.845729108032254,1.9483144180927456,2.1926603806446554,10,14,13,22,59,2.262542385320453,2.88751685408805,2.082007395224119,2.6207781448625154,2,2,2,4,10,2.083307319204841,2.6725609361140292,3.0,2.557553559911191,2,2,0,2,6,2.352846940850648,2.521115591904571,2.375381727032991,2.3379168214368518,14,11,10,19,54
D:\New folder\project\results\5_layer\upper\r80\t2.4\t2.4_280_grid3.cif,2.1914129696882823,2.88751685408805,2.082007395224119,2.6207781448625154,4,2,2,4,12,2.2816556029104627,2.5742553242105486,2.1656209761914176,2.2631777178352714,13,9,13,17,52,2.083307319204841,2.6725609361140292,3.0,2.557553559911191,2,2,0,2,6,2.3897938354793538,2.6232758061713537,2.4430178744797737,2.220595631614579,9,10,16,12,47
D:\New folder\project\results\5_layer\upper\r80\t2.4\t2.4_280_grid5.cif,2.225999724562935,2.9499542038383115,2.192819715132994,2.296259267965855,9,6,9,17,41,2.4575079371442965,2.9606121055435164,2.5200232379245793,2.1513347976418795,4,6,4,14,28,2.225021932018486,2.6520593825141727,2.2228187852874304,2.357695034270365,12,9,14,8,43,2.3920679574709367,2.668298101608428,2.2485159225363835,2.06889160160402,6,10,8,10,34
D:\New folder\project\results\5_layer\upper\r80\t2.4\t2.4_320_grid0.cif,2.262542385320453,2.88751685408805,2.082007395224119,2.6207781448625154,2,2,2,4,10,2.294195799835544,2.5051649815825363,2.1602269775570355,2.383299668805072,8,12,15,9,44,1.8772877248773072,2.6725609361140292,2.030803729583455,2.4387719947323476,6,2,2,4,14,2.3381785703345335,2.578888721965269,2.416549062319164,2.4883543216898367,13,8,14,8,43
D:\New folder\project\results\5_layer\upper\r80\t2.4\t2.4_320_grid1.cif,2.2703952811196486,2.845729108032254,1.9483144180927456,2.1926603806446554,10,14,13,22,59,2.262542385320453,2.88751685408805,2.082007395224119,2.6207781448625154,2,2,2,4,10,2.083307319204841,2.6725609361140292,3.0,2.557553559911191,2,2,0,2,6,2.3680541105035062,2.4749444069882705,2.3636902489886453,2.384131732061605,8,10,14,16,48
D:\New folder\project\results\5_layer\upper\r80\t2.4\t2.4_320_grid3.cif,2.3894336423656783,2.8661242734073937,1.9943547954801841,2.021278537436174,4,11,11,23,49,2.262542385320453,2.88751685408805,2.082007395224119,2.6207781448625154,2,2,2,4,10,2.083307319204841,2.6725609361140292,3.0,2.557553559911191,2,2,0,2,6,2.368054110503506,2.490620205051365,2.4246853299592743,2.3684967530215655,8,12,12,20,52
D:\New folder\project\results\5_layer\upper\r80\t2.4\t2.4_320_grid4.cif,2.2703952811196486,2.845729108032254,1.9483144180927456,2.1926603806446554,10,14,13,22,59,2.262542385320453,2.88751685408805,2.082007395224119,2.6207781448625154,2,2,2,4,10,2.186680604738924,2.6725609361140292,3.0,2.557553559911191,4,2,0,2,8,2.3465261080874824,2.510069974122996,2.397811390202442,2.4090874987238386,8,10,11,14,43
D:\New folder\project\results\5_layer\upper\r80\t2.4\t2.4_320_grid5.cif,2.204300011180466,2.6795283878958847,2.0979465860520428,2.1308917323869423,10,14,18,12,54,2.262542385320453,2.88751685408805,2.082007395224119,2.6207781448625154,2,2,2,4,10,2.083307319204841,2.6725609361140292,3.0,2.557553559911191,2,2,0,2,6,2.355008632910642,2.6232758061713546,2.305925540868076,2.4301501721840673,8,10,13,8,39
D:\New folder\project\results\5_layer\upper\r80\t2.4\t2.4_340_grid0.cif,2.1746972136823652,2.943263506099614,1.9662021681247315,2.2836103614455014,10,8,14,12,44,2.4508813622541608,2.98485576737508,2.3992436812604345,2.204541181115516,4,6,5,8,23,2.432219817452911,2.8636672722889736,2.3624527231414634,2.063237607995947,4,5,7,12,28,2.3725995906122623,2.831609753931816,1.9090468655564954,2.630754359290621,6,9,14,4,33
