file_path,avg_HH_dist,avg_OO_dist,avg_OH_dist,avg_HO_dist,count_HH,count_OO,count_OH,count_HO,sum_of_count,file_id,r_bottom,displacement,r_upper,adjusted_energy
d:\New folder\project\data\r260\t2.4\t2.4_320.cif,2.254153908189826,3.145687278378383,2.642166295323146,3.0,2,1,1,0,4,r260_t2.4_t2.4_320.cif,260,2.4,320,0.2289500000000544
d:\New folder\project\data\r260\t2.4\t2.4_340.cif,2.423546793696516,3.0,3.0,3.0,2,0,0,0,2,r260_t2.4_t2.4_340.cif,260,2.4,340,0.382060000000024
d:\New folder\project\data\r260\t2.4\t2.4_40.cif,2.44849214599743,3.0,3.0,3.0,2,0,0,0,2,r260_t2.4_t2.4_40.cif,260,2.4,40,0.3766000000000531
d:\New folder\project\data\r260\t2.4\t2.4_60.cif,3.0,3.0,2.355439889456675,2.5370977934956467,0,0,2,2,4,r260_t2.4_t2.4_60.cif,260,2.4,60,0.1604500000000825
d:\New folder\project\data\r260\t2.4\t2.4_80.cif,3.0,3.0,2.2608190840831606,3.0,0,0,2,0,2,r260_t2.4_t2.4_80.cif,260,2.4,80,0.1978800000000546
d:\New folder\project\data\r260\t3.6\t3.6_0.cif,2.2433144092634056,3.0,3.0,3.0,4,0,0,0,4,r260_t3.6_t3.6_0.cif,260,3.6,0,0.3931700000000546
d:\New folder\project\data\r260\t3.6\t3.6_100.cif,2.3573285098205976,3.0,3.0,3.0,2,0,0,0,2,r260_t3.6_t3.6_100.cif,260,3.6,100,0.376480000000015
d:\New folder\project\data\r260\t3.6\t3.6_120.cif,2.4823884884159715,3.0,3.0,2.7281059128368566,1,0,0,1,2,r260_t3.6_t3.6_120.cif,260,3.6,120,0.1271600000000035
d:\New folder\project\data\r260\t3.6\t3.6_140.cif,2.440558279353308,3.0,2.715862702799556,2.688159632505954,1,0,2,1,4,r260_t3.6_t3.6_140.cif,260,3.6,140,0.144580000000019
d:\New folder\project\data\r260\t3.6\t3.6_160.cif,3.0,3.0,2.4442958867874403,3.0,0,0,2,0,2,r260_t3.6_t3.6_160.cif,260,3.6,160,0.1829900000000179
d:\New folder\project\data\r260\t3.6\t3.6_180.cif,3.0,3.0,2.7392938512098675,3.0,0,0,2,0,2,r260_t3.6_t3.6_180.cif,260,3.6,180,0.3440300000000889
d:\New folder\project\data\r260\t3.6\t3.6_20.cif,2.2156093168812863,3.0,3.0,3.0,2,0,0,0,2,r260_t3.6_t3.6_20.cif,260,3.6,20,0.492650000000026
d:\New folder\project\data\r260\t3.6\t3.6_200.cif,3.0,3.0,2.416352503433661,3.0,0,0,2,0,2,r260_t3.6_t3.6_200.cif,260,3.6,200,0.3083700000000817
d:\New folder\project\data\r260\t3.6\t3.6_220.cif,3.0,2.7693916276057173,1.784146395102598,2.6354215482885683,0,2,2,2,6,r260_t3.6_t3.6_220.cif,260,3.6,220,-0.075909999999908
d:\New folder\project\data\r260\t3.6\t3.6_240.cif,2.389451106282464,2.726417758924466,1.7376661732792775,2.5806373675961565,2,2,2,3,9,r260_t3.6_t3.6_240.cif,260,3.6,240,-0.3499099999999089
d:\New folder\project\data\r260\t3.6\t3.6_260.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r260_t3.6_t3.6_260.cif,260,3.6,260,0.229910000000018
d:\New folder\project\data\r260\t3.6\t3.6_280.cif,2.2506528957661285,2.990241340816265,2.5490200903308633,2.3785310737285434,5,2,6,1,14,r260_t3.6_t3.6_280.cif,260,3.6,280,-0.3078100000000177
d:\New folder\project\data\r260\t3.6\t3.6_300.cif,2.335455202606069,2.9111619525253563,2.383793284103578,2.765942771049183,4,2,4,1,11,r260_t3.6_t3.6_300.cif,260,3.6,300,-0.1499999999999772
d:\New folder\project\data\r260\t3.6\t3.6_320.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r260_t3.6_t3.6_320.cif,260,3.6,320,0.4890400000000454
d:\New folder\project\data\r260\t3.6\t3.6_340.cif,2.2905040817006728,3.0,3.0,3.0,2,0,0,0,2,r260_t3.6_t3.6_340.cif,260,3.6,340,0.4560300000000552
d:\New folder\project\data\r260\t3.6\t3.6_40.cif,2.367948572936125,3.0,3.0,2.7556574225725283,4,0,0,2,6,r260_t3.6_t3.6_40.cif,260,3.6,40,0.36850000000004
d:\New folder\project\data\r260\t3.6\t3.6_60.cif,3.0,3.0,2.7857418953312125,2.686903416763311,0,0,2,2,4,r260_t3.6_t3.6_60.cif,260,3.6,60,0.2495499999999992
d:\New folder\project\data\r260\t3.6\t3.6_80.cif,3.0,3.0,2.4635441792831756,3.0,0,0,2,0,2,r260_t3.6_t3.6_80.cif,260,3.6,80,0.2139900000000807
d:\New folder\project\data\r260\t4.8\t4.8_0.cif,2.328858242226209,3.0,3.0,3.0,6,0,0,0,6,r260_t4.8_t4.8_0.cif,260,4.8,0,0.3693700000000035
d:\New folder\project\data\r260\t4.8\t4.8_100.cif,2.3757218818649153,2.845288300795307,1.8677808124134747,3.0,3,2,2,0,7,r260_t4.8_t4.8_100.cif,260,4.8,100,0.0463799999999992
d:\New folder\project\data\r260\t4.8\t4.8_120.cif,2.2088598773490817,3.0,2.5989048187905466,2.6423267389896075,2,0,4,3,9,r260_t4.8_t4.8_120.cif,260,4.8,120,-0.2152899999999817
d:\New folder\project\data\r260\t4.8\t4.8_140.cif,2.3268346028224394,3.0,2.6384799765705473,2.535778223638908,2,0,4,1,7,r260_t4.8_t4.8_140.cif,260,4.8,140,-0.2426299999999628
d:\New folder\project\data\r260\t4.8\t4.8_160.cif,3.0,3.0,2.657946989930342,3.0,0,0,2,0,2,r260_t4.8_t4.8_160.cif,260,4.8,160,0.1634800000000495
d:\New folder\project\data\r260\t4.8\t4.8_180.cif,3.0,3.0,2.4485522146555665,3.0,0,0,2,0,2,r260_t4.8_t4.8_180.cif,260,4.8,180,0.2697600000000193
d:\New folder\project\data\r260\t4.8\t4.8_20.cif,2.394372871312408,3.0,3.0,3.0,4,0,0,0,4,r260_t4.8_t4.8_20.cif,260,4.8,20,0.4892899999999827
d:\New folder\project\data\r260\t4.8\t4.8_200.cif,3.0,3.0,2.578109651247499,3.0,0,0,2,0,2,r260_t4.8_t4.8_200.cif,260,4.8,200,0.3406400000000076
d:\New folder\project\data\r260\t4.8\t4.8_220.cif,2.3717826050268624,2.734622305114729,1.7452511417529206,2.3438861759074925,2,2,2,2,8,r260_t4.8_t4.8_220.cif,260,4.8,220,-0.0920999999999594
d:\New folder\project\data\r260\t4.8\t4.8_240.cif,2.3067072271790328,2.9818106231557473,1.8295856456207347,2.742310421235101,4,3,1,8,16,r260_t4.8_t4.8_240.cif,260,4.8,240,-0.2453899999999294
d:\New folder\project\data\r260\t4.8\t4.8_260.cif,2.2511086033454117,2.8886027637005784,2.3841606852053245,2.5200115447875544,6,3,3,6,18,r260_t4.8_t4.8_260.cif,260,4.8,260,-0.4379900000000134
d:\New folder\project\data\r260\t4.8\t4.8_280.cif,2.2329997015127505,3.133552358046066,2.5565413929610847,2.609112891553851,4,2,6,1,13,r260_t4.8_t4.8_280.cif,260,4.8,280,-0.2504599999999755
d:\New folder\project\data\r260\t4.8\t4.8_300.cif,2.262035225388414,2.759085849832679,2.2865611574163256,2.289249485170552,5,2,6,3,16,r260_t4.8_t4.8_300.cif,260,4.8,300,-0.412719999999922
d:\New folder\project\data\r260\t4.8\t4.8_320.cif,2.2014861678911473,3.0,3.0,3.0,2,0,0,0,2,r260_t4.8_t4.8_320.cif,260,4.8,320,0.3589000000000624
d:\New folder\project\data\r260\t4.8\t4.8_340.cif,2.035873029769606,3.0,3.0,3.0,2,0,0,0,2,r260_t4.8_t4.8_340.cif,260,4.8,340,0.4727700000000823
d:\New folder\project\data\r260\t4.8\t4.8_40.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r260_t4.8_t4.8_40.cif,260,4.8,40,0.4349799999999959
d:\New folder\project\data\r260\t4.8\t4.8_60.cif,3.0,3.0,2.537768012919365,2.7950870764171514,0,0,2,2,4,r260_t4.8_t4.8_60.cif,260,4.8,60,0.2843599999999924
d:\New folder\project\data\r260\t4.8\t4.8_80.cif,3.0,3.0,2.2587133624129354,3.0,0,0,2,0,2,r260_t4.8_t4.8_80.cif,260,4.8,80,0.2922700000000304
d:\New folder\project\data\r260\t6.0\t6.0_0.cif,2.3207355984158506,3.0,3.0,3.0,6,0,0,0,6,r260_t6.0_t6.0_0.cif,260,6.0,0,0.3666200000000117
d:\New folder\project\data\r260\t6.0\t6.0_100.cif,1.9540995085956343,2.909705451377943,1.9977813430647462,3.0,2,2,2,0,6,r260_t6.0_t6.0_100.cif,260,6.0,100,0.0431700000000319
d:\New folder\project\data\r260\t6.0\t6.0_120.cif,2.399997298028808,3.0,2.4402793816087764,2.7129318121009414,6,0,3,4,13,r260_t6.0_t6.0_120.cif,260,6.0,120,-0.1548899999999093
d:\New folder\project\data\r260\t6.0\t6.0_140.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r260_t6.0_t6.0_140.cif,260,6.0,140,0.2533700000000181
d:\New folder\project\data\r260\t6.0\t6.0_160.cif,2.33448577211296,3.047277201929622,2.490346279929355,2.4985805564320054,4,2,4,2,12,r260_t6.0_t6.0_160.cif,260,6.0,160,-0.2031299999999873
d:\New folder\project\data\r260\t6.0\t6.0_180.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r260_t6.0_t6.0_180.cif,260,6.0,180,0.4607799999999997
d:\New folder\project\data\r260\t6.0\t6.0_20.cif,2.0084020838519434,3.0,3.0,3.0,2,0,0,0,2,r260_t6.0_t6.0_20.cif,260,6.0,20,0.4743100000000595
d:\New folder\project\data\r260\t6.0\t6.0_200.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r260_t6.0_t6.0_200.cif,260,6.0,200,0.5468900000000758
d:\New folder\project\data\r260\t6.0\t6.0_220.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r260_t6.0_t6.0_220.cif,260,6.0,220,0.3589699999999993
d:\New folder\project\data\r260\t6.0\t6.0_240.cif,2.370835208437753,2.8930777036071174,2.63094105860502,2.15608201905267,8,2,1,2,13,r260_t6.0_t6.0_240.cif,260,6.0,240,-0.1760699999999815
d:\New folder\project\data\r260\t6.0\t6.0_260.cif,2.3779084783940547,3.0,3.0,3.0,2,0,0,0,2,r260_t6.0_t6.0_260.cif,260,6.0,260,0.285060000000044
d:\New folder\project\data\r260\t6.0\t6.0_280.cif,2.301114153759493,3.0,2.778173019021524,3.0,4,0,3,0,7,r260_t6.0_t6.0_280.cif,260,6.0,280,0.0419000000000551
d:\New folder\project\data\r260\t6.0\t6.0_300.cif,2.3856727399687143,3.0,2.786771154491904,3.0,2,0,3,0,5,r260_t6.0_t6.0_300.cif,260,6.0,300,0.1972200000000157
d:\New folder\project\data\r260\t6.0\t6.0_320.cif,3.0,3.0,2.7212919005775817,3.0,0,0,2,0,2,r260_t6.0_t6.0_320.cif,260,6.0,320,0.2996100000000297
d:\New folder\project\data\r260\t6.0\t6.0_340.cif,2.4348022506322256,3.0,3.0,2.7721281111577323,2,0,0,2,4,r260_t6.0_t6.0_340.cif,260,6.0,340,0.2853300000000445
d:\New folder\project\data\r260\t6.0\t6.0_40.cif,2.3214145590687565,3.0,3.0,3.0,2,0,0,0,2,r260_t6.0_t6.0_40.cif,260,6.0,40,0.3599199999999882
d:\New folder\project\data\r260\t6.0\t6.0_60.cif,3.0,3.0,2.673292505111913,2.6656039156603026,0,0,2,2,4,r260_t6.0_t6.0_60.cif,260,6.0,60,0.3049100000000635
d:\New folder\project\data\r260\t6.0\t6.0_80.cif,3.0,3.0,2.586823251527262,3.0,0,0,2,0,2,r260_t6.0_t6.0_80.cif,260,6.0,80,0.3145400000000791
d:\New folder\project\data\r260\t7.2\t7.2_0.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r260_t7.2_t7.2_0.cif,260,7.2,0,0.2370600000000422
d:\New folder\project\data\r260\t7.2\t7.2_100.cif,2.248412299173161,3.0,2.772206969736682,3.0,4,0,2,0,6,r260_t7.2_t7.2_100.cif,260,7.2,100,0.0551800000000639
d:\New folder\project\data\r260\t7.2\t7.2_120.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r260_t7.2_t7.2_120.cif,260,7.2,120,0.2188700000000381
d:\New folder\project\data\r260\t7.2\t7.2_140.cif,2.4242017481592817,3.0,2.6541071196029047,2.619370117145345,2,0,4,2,8,r260_t7.2_t7.2_140.cif,260,7.2,140,-0.0980299999999942
d:\New folder\project\data\r260\t7.2\t7.2_160.cif,2.3606265823255423,2.945225655916519,2.379508655227472,2.5888112002915022,4,2,3,2,11,r260_t7.2_t7.2_160.cif,260,7.2,160,-0.0863399999999501
d:\New folder\project\data\r260\t7.2\t7.2_180.cif,2.477766175285164,3.0,3.0,3.0,1,0,0,0,1,r260_t7.2_t7.2_180.cif,260,7.2,180,0.493090000000052
d:\New folder\project\data\r260\t7.2\t7.2_20.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r260_t7.2_t7.2_20.cif,260,7.2,20,0.4794200000000046
d:\New folder\project\data\r260\t7.2\t7.2_200.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r260_t7.2_t7.2_200.cif,260,7.2,200,0.4993100000000368
d:\New folder\project\data\r260\t7.2\t7.2_220.cif,2.393184670657554,3.0,2.715507367063265,2.62131491459247,2,0,2,2,6,r260_t7.2_t7.2_220.cif,260,7.2,220,0.0989500000000589
d:\New folder\project\data\r260\t7.2\t7.2_240.cif,2.41379500700871,3.0,3.0,3.0,2,0,0,0,2,r260_t7.2_t7.2_240.cif,260,7.2,240,0.1718500000000631
d:\New folder\project\data\r260\t7.2\t7.2_260.cif,2.0592183537011084,3.0,2.696072585887094,3.0,2,0,2,0,4,r260_t7.2_t7.2_260.cif,260,7.2,260,0.058589999999981
d:\New folder\project\data\r260\t7.2\t7.2_280.cif,2.30987736324884,3.0,2.6176429166244586,2.7637207526863037,2,0,4,2,8,r260_t7.2_t7.2_280.cif,260,7.2,280,0.0287400000000843
d:\New folder\project\data\r260\t7.2\t7.2_300.cif,2.4529387101973663,3.0,2.499238913750304,3.0,1,0,2,0,3,r260_t7.2_t7.2_300.cif,260,7.2,300,0.188760000000002
d:\New folder\project\data\r260\t7.2\t7.2_320.cif,2.29315352031046,3.0,2.5514503480751793,3.0,2,0,2,0,4,r260_t7.2_t7.2_320.cif,260,7.2,320,0.2460300000000188
d:\New folder\project\data\r260\t7.2\t7.2_340.cif,3.0,3.0,2.5386173060376267,2.7316984317612714,0,0,2,1,3,r260_t7.2_t7.2_340.cif,260,7.2,340,0.1302699999999959
d:\New folder\project\data\r260\t7.2\t7.2_40.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r260_t7.2_t7.2_40.cif,260,7.2,40,0.494419999999991
d:\New folder\project\data\r260\t7.2\t7.2_60.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r260_t7.2_t7.2_60.cif,260,7.2,60,0.3521100000000388
d:\New folder\project\data\r260\t7.2\t7.2_80.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r260_t7.2_t7.2_80.cif,260,7.2,80,0.421069999999986
d:\New folder\project\data\r260\t8.4\t8.4_0.cif,3.0,3.0,2.76204071643198,3.0,0,0,2,0,2,r260_t8.4_t8.4_0.cif,260,8.4,0,0.0453100000000858
d:\New folder\project\data\r260\t8.4\t8.4_100.cif,3.0,3.0,2.5300585732685166,3.0,0,0,2,0,2,r260_t8.4_t8.4_100.cif,260,8.4,100,0.1265799999999899
d:\New folder\project\data\r260\t8.4\t8.4_120.cif,2.3537802017804106,3.0,2.2886673504641424,3.0,2,0,2,0,4,r260_t8.4_t8.4_120.cif,260,8.4,120,0.0940800000000763
d:\New folder\project\data\r260\t8.4\t8.4_140.cif,2.4810774351944684,3.0,2.7681974274400245,3.0,2,0,2,0,4,r260_t8.4_t8.4_140.cif,260,8.4,140,0.3071300000000292
d:\New folder\project\data\r260\t8.4\t8.4_160.cif,2.3728292709847922,3.0,3.0,3.0,2,0,0,0,2,r260_t8.4_t8.4_160.cif,260,8.4,160,0.4821800000000849
d:\New folder\project\data\r260\t8.4\t8.4_180.cif,2.286771251690321,3.0,3.0,3.0,2,0,0,0,2,r260_t8.4_t8.4_180.cif,260,8.4,180,0.473920000000021
d:\New folder\project\data\r260\t8.4\t8.4_20.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r260_t8.4_t8.4_20.cif,260,8.4,20,0.5046800000000076
d:\New folder\project\data\r260\t8.4\t8.4_200.cif,2.2850616124635827,3.0,2.7411867845145705,2.5681865343044388,2,0,2,2,6,r260_t8.4_t8.4_200.cif,260,8.4,200,0.2380800000000817
d:\New folder\project\data\r260\t8.4\t8.4_220.cif,2.3114957592859238,3.0,3.0,2.655364930811086,2,0,0,3,5,r260_t8.4_t8.4_220.cif,260,8.4,220,0.0263300000000299
d:\New folder\project\data\r260\t8.4\t8.4_240.cif,2.159085738887618,3.0,3.0,3.0,4,0,0,0,4,r260_t8.4_t8.4_240.cif,260,8.4,240,0.1041600000000926
d:\New folder\project\data\r260\t8.4\t8.4_260.cif,2.197967164972722,3.0,3.0,3.0,2,0,0,0,2,r260_t8.4_t8.4_260.cif,260,8.4,260,0.2286400000000412
d:\New folder\project\data\r260\t8.4\t8.4_280.cif,2.322989441446822,3.0,2.541322500357638,2.5641635292482032,4,0,2,2,8,r260_t8.4_t8.4_280.cif,260,8.4,280,-0.0037499999999681
d:\New folder\project\data\r260\t8.4\t8.4_300.cif,2.3452068254876983,3.0,2.412138576783283,3.0,2,0,2,0,4,r260_t8.4_t8.4_300.cif,260,8.4,300,0.1457100000000082
d:\New folder\project\data\r260\t8.4\t8.4_320.cif,2.0026786369894936,3.0,2.2698228099007562,3.0,2,0,2,0,4,r260_t8.4_t8.4_320.cif,260,8.4,320,0.2658800000000383
d:\New folder\project\data\r260\t8.4\t8.4_340.cif,2.353787319962767,3.0,2.546708578655441,3.0,2,0,2,0,4,r260_t8.4_t8.4_340.cif,260,8.4,340,0.1874599999999873
d:\New folder\project\data\r260\t8.4\t8.4_40.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r260_t8.4_t8.4_40.cif,260,8.4,40,0.4281700000000228
d:\New folder\project\data\r260\t8.4\t8.4_60.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r260_t8.4_t8.4_60.cif,260,8.4,60,0.2953400000000101
d:\New folder\project\data\r260\t8.4\t8.4_80.cif,3.0,3.0,2.547196293621762,3.0,0,0,2,0,2,r260_t8.4_t8.4_80.cif,260,8.4,80,0.1417600000000902
d:\New folder\project\data\r260\t9.6\t9.6_0.cif,2.428880648400198,3.0,2.6877721493467543,3.0,1,0,2,0,3,r260_t9.6_t9.6_0.cif,260,9.6,0,0.1821100000000797
d:\New folder\project\data\r260\t9.6\t9.6_100.cif,2.1777720065567774,3.0,2.655356818049052,3.0,2,0,2,0,4,r260_t9.6_t9.6_100.cif,260,9.6,100,0.1874700000000757
d:\New folder\project\data\r260\t9.6\t9.6_120.cif,2.1421369205205227,3.0,2.427628231444891,3.0,4,0,2,0,6,r260_t9.6_t9.6_120.cif,260,9.6,120,0.305560000000014
d:\New folder\project\data\r260\t9.6\t9.6_140.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r260_t9.6_t9.6_140.cif,260,9.6,140,0.4527199999999993
d:\New folder\project\data\r260\t9.6\t9.6_160.cif,2.408073103212871,3.0,3.0,3.0,2,0,0,0,2,r260_t9.6_t9.6_160.cif,260,9.6,160,0.4309700000000021
d:\New folder\project\data\r260\t9.6\t9.6_180.cif,2.0696726619349364,3.0,2.7255655848774243,3.0,2,0,2,0,4,r260_t9.6_t9.6_180.cif,260,9.6,180,0.3541999999999916
d:\New folder\project\data\r260\t9.6\t9.6_20.cif,2.4462467205275287,3.0,3.0,3.0,2,0,0,0,2,r260_t9.6_t9.6_20.cif,260,9.6,20,0.4241000000000667
d:\New folder\project\data\r260\t9.6\t9.6_200.cif,3.0,3.0,2.718296706491459,2.713143499464124,0,0,2,2,4,r260_t9.6_t9.6_200.cif,260,9.6,200,0.3083500000000185
d:\New folder\project\data\r260\t9.6\t9.6_220.cif,3.0,3.0,2.5588438794572834,2.3372220517864117,0,0,2,2,4,r260_t9.6_t9.6_220.cif,260,9.6,220,0.0951300000000401
d:\New folder\project\data\r260\t9.6\t9.6_240.cif,2.3543292083089407,3.0,3.0,2.822777174023527,3,0,0,1,4,r260_t9.6_t9.6_240.cif,260,9.6,240,0.1842800000000579
d:\New folder\project\data\r260\t9.6\t9.6_260.cif,2.025332776078323,3.0,3.0,2.550780951653967,2,0,0,2,4,r260_t9.6_t9.6_260.cif,260,9.6,260,0.0952200000000402
d:\New folder\project\data\r260\t9.6\t9.6_280.cif,2.4897621100792655,3.0,2.381673372064015,2.801371883891994,2,0,2,1,5,r260_t9.6_t9.6_280.cif,260,9.6,280,0.0609800000000859
d:\New folder\project\data\r260\t9.6\t9.6_300.cif,3.0,3.0,2.2511452351682855,3.0,0,0,2,0,2,r260_t9.6_t9.6_300.cif,260,9.6,300,0.0753100000000586
d:\New folder\project\data\r260\t9.6\t9.6_320.cif,3.0,3.0,2.246194971230648,3.0,0,0,2,0,2,r260_t9.6_t9.6_320.cif,260,9.6,320,0.1539400000000341
d:\New folder\project\data\r260\t9.6\t9.6_340.cif,3.0,3.0,2.306340937848131,3.0,0,0,2,0,2,r260_t9.6_t9.6_340.cif,260,9.6,340,0.1621099999999842
d:\New folder\project\data\r260\t9.6\t9.6_40.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r260_t9.6_t9.6_40.cif,260,9.6,40,0.4315500000000156
d:\New folder\project\data\r260\t9.6\t9.6_60.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r260_t9.6_t9.6_60.cif,260,9.6,60,0.2163300000000845
d:\New folder\project\data\r260\t9.6\t9.6_80.cif,3.0,3.0,2.5340377360566366,3.0,0,0,2,0,2,r260_t9.6_t9.6_80.cif,260,9.6,80,0.1277300000000423
d:\New folder\project\data\r280\t0\t0_0.cif,3.0,3.0,2.6093099994300606,2.3798253940542375,0,0,2,2,4,r280_t0_t0_0.cif,280,0.0,0,0.114810000000034
d:\New folder\project\data\r280\t0\t0_100.cif,2.3944065719368863,3.0,2.6514683404239263,3.0,8,0,4,0,12,r280_t0_t0_100.cif,280,0.0,100,-0.0624500000000125
d:\New folder\project\data\r280\t0\t0_120.cif,2.290838645936589,3.0,3.0,3.0,2,0,0,0,2,r280_t0_t0_120.cif,280,0.0,120,0.3660899999999856
d:\New folder\project\data\r280\t0\t0_140.cif,2.1728174157161475,3.0,3.0,3.0,2,0,0,0,2,r280_t0_t0_140.cif,280,0.0,140,0.5270000000000437
d:\New folder\project\data\r280\t0\t0_160.cif,2.1959978827503814,3.0,3.0,3.0,2,0,0,0,2,r280_t0_t0_160.cif,280,0.0,160,0.5637199999999893
d:\New folder\project\data\r280\t0\t0_180.cif,2.2604507605879327,3.0,2.8152826362837855,3.0,2,0,1,0,3,r280_t0_t0_180.cif,280,0.0,180,0.4672199999999975
d:\New folder\project\data\r280\t0\t0_20.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r280_t0_t0_20.cif,280,0.0,20,0.4429600000000846
d:\New folder\project\data\r280\t0\t0_200.cif,2.1995009321108974,3.0,2.4626406592288923,3.0,2,0,2,0,4,r280_t0_t0_200.cif,280,0.0,200,0.2668600000000651
d:\New folder\project\data\r280\t0\t0_220.cif,2.394858872517104,3.0,2.39169842436563,2.7798882054776692,4,0,2,2,8,r280_t0_t0_220.cif,280,0.0,220,0.1428200000000288
d:\New folder\project\data\r280\t0\t0_240.cif,2.2862643772720226,3.0,2.8098211031946327,3.0,4,0,1,0,5,r280_t0_t0_240.cif,280,0.0,240,0.150600000000054
d:\New folder\project\data\r280\t0\t0_260.cif,2.0153204859058675,3.0,3.0,3.0,4,0,0,0,4,r280_t0_t0_260.cif,280,0.0,260,0.230760000000032
d:\New folder\project\data\r280\t0\t0_280.cif,2.1419087588018466,3.0,2.6954665665693027,2.8114252403594415,4,0,2,2,8,r280_t0_t0_280.cif,280,0.0,280,-0.0149799999999231
d:\New folder\project\data\r280\t0\t0_300.cif,3.0,3.0,2.623446862422133,2.5067478900906575,0,0,2,2,4,r280_t0_t0_300.cif,280,0.0,300,-0.0469600000000127
d:\New folder\project\data\r280\t0\t0_320.cif,3.0,3.0,2.28905903628729,2.4493738894838515,0,0,2,2,4,r280_t0_t0_320.cif,280,0.0,320,-0.0572599999999283
d:\New folder\project\data\r280\t0\t0_340.cif,2.444668225870191,3.0,2.274940319266273,2.6401253241786535,2,0,2,2,6,r280_t0_t0_340.cif,280,0.0,340,-0.0023999999999659
d:\New folder\project\data\r280\t0\t0_40.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r280_t0_t0_40.cif,280,0.0,40,0.3615100000000666
d:\New folder\project\data\r280\t0\t0_60.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r280_t0_t0_60.cif,280,0.0,60,0.2267400000000634
d:\New folder\project\data\r280\t0\t0_80.cif,2.1420914012966095,2.823308866664304,2.109987936370336,2.4615697423072667,5,1,2,3,11,r280_t0_t0_80.cif,280,0.0,80,-0.2615399999999681
d:\New folder\project\data\r280\t1.2\t1.2_0.cif,2.319800188992012,3.0,3.0,3.0,2,0,0,0,2,r280_t1.2_t1.2_0.cif,280,1.2,0,0.3328700000000708
d:\New folder\project\data\r280\t1.2\t1.2_100.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r280_t1.2_t1.2_100.cif,280,1.2,100,0.302340000000072
d:\New folder\project\data\r280\t1.2\t1.2_120.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r280_t1.2_t1.2_120.cif,280,1.2,120,0.4874000000000933
d:\New folder\project\data\r280\t1.2\t1.2_140.cif,2.4197649828412944,3.0,3.0,3.0,2,0,0,0,2,r280_t1.2_t1.2_140.cif,280,1.2,140,0.4544799999999895
d:\New folder\project\data\r280\t1.2\t1.2_160.cif,2.3913436778393304,3.0,2.53086650288631,3.0,2,0,2,0,4,r280_t1.2_t1.2_160.cif,280,1.2,160,0.3888200000000097
d:\New folder\project\data\r280\t1.2\t1.2_180.cif,2.0037277842356223,3.0,2.517220075360837,3.0,2,0,2,0,4,r280_t1.2_t1.2_180.cif,280,1.2,180,0.3541400000000294
d:\New folder\project\data\r280\t1.2\t1.2_20.cif,2.298960306267698,3.0,3.0,3.0,2,0,0,0,2,r280_t1.2_t1.2_20.cif,280,1.2,20,0.4967800000000579
d:\New folder\project\data\r280\t1.2\t1.2_200.cif,2.053728194659076,3.0,2.587883288728939,3.0,2,0,2,0,4,r280_t1.2_t1.2_200.cif,280,1.2,200,0.2496700000000373
d:\New folder\project\data\r280\t1.2\t1.2_220.cif,2.2945005948666113,3.0,2.421115483673984,2.806162014670094,4,0,2,2,8,r280_t1.2_t1.2_220.cif,280,1.2,220,0.178229999999985
d:\New folder\project\data\r280\t1.2\t1.2_240.cif,1.9334089300984516,3.0,3.0,3.0,2,0,0,0,2,r280_t1.2_t1.2_240.cif,280,1.2,240,0.2796900000000732
d:\New folder\project\data\r280\t1.2\t1.2_260.cif,2.2281346151801307,3.0,3.0,2.6783818774806942,5,0,0,1,6,r280_t1.2_t1.2_260.cif,280,1.2,260,0.1359899999999925
d:\New folder\project\data\r280\t1.2\t1.2_280.cif,2.1687163960353444,3.0,2.613261121808491,2.572157511106288,3,0,2,2,7,r280_t1.2_t1.2_280.cif,280,1.2,280,-0.0849799999999731
d:\New folder\project\data\r280\t1.2\t1.2_300.cif,3.0,3.0,2.7206653028003682,2.3528295051527177,0,0,2,2,4,r280_t1.2_t1.2_300.cif,280,1.2,300,-0.0572399999999788
