Relative_Path,Axis,COM_Before_X,COM_Before_Y,COM_Before_Z,Shift_X,Shift_Y,Shift_Z,COM_After_X,COM_After_Y,COM_After_Z
r160\t9.6\t9.6_220.cif,1,9.46946955798472,5.0615311209240055,9.444911250407323,0.0,-5.0615311209240055,0.0,9.760169560531503,9.656326258861208,9.444911250407323
r160\t9.6\t9.6_180.cif,1,9.204968164210603,5.014510175396535,9.600762007897094,0.0,-5.014510175396535,0.0,9.820333165114,9.722493683634777,9.600762007897094
r160\t9.6\t9.6_200.cif,1,9.39314509616487,5.038356157606014,9.776974155339236,0.0,-5.038356157606014,0.0,10.047488890212126,10.684150241817282,9.776974155339236
r160\t9.6\t9.6_160.cif,1,9.1668969921825,5.139347105360316,8.850757670732355,0.0,-5.139347105360316,0.0,9.726803891555326,9.456499039216167,8.850757670732355
r160\t9.6\t9.6_260.cif,1,9.552596103796535,5.293640735139933,8.379921795201291,0.0,-5.293640735139933,0.0,9.863554386574405,8.057271609883129,8.379921795201291
r160\t9.6\t9.6_240.cif,1,9.367215245039102,5.42786266593737,8.599787663423356,0.0,-5.42786266593737,0.0,9.81057870180689,8.754530319555851,8.599787663423356
r160\t9.6\t9.6_320.cif,1,10.028578035128062,5.652161658655104,8.21306087123392,0.0,-5.652161658655104,0.0,10.397214117365165,11.261057251781613,8.21306087123392
r160\t9.6\t9.6_340.cif,1,9.863239639971123,5.051691200840392,8.870366726271978,0.0,-5.051691200840392,0.0,10.286629698869204,8.878036884938298,8.870366726271978
r160\t9.6\t9.6_40.cif,1,9.52614173428797,4.685519420571874,9.662549012904314,0.0,-4.685519420571874,0.0,9.857804917080587,8.265787149405671,9.662549012904314
r160\t9.6\t9.6_280.cif,1,9.703803927076414,5.393631660579463,8.368989992528297,0.0,-5.393631660579463,0.0,9.95888821185155,7.948892491351466,8.368989992528297
r160\t9.6\t9.6_300.cif,1,9.916141808358034,5.482740414123504,8.18312800349373,0.0,-5.482740414123504,0.0,10.11451211219551,8.467487087153117,8.18312800349373
r160\t9.6\t9.6_80.cif,1,9.484823035827072,4.476286616878545,9.043676777609186,0.0,-4.476286616878545,0.0,9.797941085468748,7.015796139151413,9.043676777609186
r180\t0\t0_0.cif,1,9.594118490983677,4.70017278637746,9.05445158105021,0.0,-4.70017278637746,0.0,9.99798865684353,8.523682359885212,9.05445158105021
r160\t9.6\t9.6_60.cif,1,9.608696266747584,4.416148389696067,9.170675545413875,0.0,-4.416148389696067,0.0,9.896094269105866,7.053004409490695,9.170675545413875
r180\t0\t0_120.cif,1,9.224659200878456,5.122492319909913,8.259346654549736,0.0,-5.122492319909913,0.0,9.724083496388344,8.626785941097674,8.259346654549736
r180\t0\t0_100.cif,1,9.350533592689839,4.92584125590611,8.391291325458939,0.0,-4.92584125590611,0.0,9.790144318273304,7.7406113493879625,8.39129132545894
r180\t0\t0_140.cif,1,9.151872225786041,5.179949652301827,8.48936792418792,0.0,-5.179949652301827,0.0,9.627601757965936,9.273616337316263,8.48936792418792
r180\t0\t0_160.cif,1,8.894862127698659,5.270906659813857,8.737139669383561,0.0,-5.270906659813857,0.0,9.3906648908888,9.946886079190552,8.737139669383561
r180\t0\t0_20.cif,1,9.436541511824114,4.954584861940339,9.231233515703877,0.0,-4.954584861940339,0.0,10.181396433389716,10.212164849420297,9.231233515703877
r180\t0\t0_180.cif,1,8.891186422685454,5.101175330864814,9.03292269981906,0.0,-5.101175330864814,0.0,9.32617240693579,9.070142480335164,9.03292269981906
r180\t0\t0_200.cif,1,8.95681118644809,5.109079912936485,9.322436727387407,0.0,-5.109079912936485,0.0,9.569317403583673,10.75111559124595,9.322436727387407
r180\t0\t0_220.cif,1,9.022158991207712,5.20075107103534,8.917255958419018,0.0,-5.20075107103534,0.0,9.70539974363754,10.539946217044037,8.917255958419018
r180\t0\t0_240.cif,1,9.094941384897552,5.48018218291024,8.435785854530927,0.0,-5.48018218291024,0.0,9.655935479005247,10.118382493535648,8.435785854530927
r180\t0\t0_280.cif,1,9.31549469529643,5.3163187847034346,8.358837876549245,0.0,-5.3163187847034346,0.0,9.88090861573267,9.502836660036143,8.358837876549245
r180\t0\t0_260.cif,1,9.15532704539343,5.517374327974792,8.24634435700687,0.0,-5.517374327974792,0.0,9.824384580221103,10.410064374229506,8.24634435700687
r180\t0\t0_300.cif,1,10.384376787518926,5.4526125774394805,8.062872211671035,0.0,-5.4526125774394805,0.0,10.97799781839495,9.882035608091543,8.062872211671035
r180\t0\t0_320.cif,1,10.210187994229353,5.49440338667754,8.028001095223523,0.0,-5.49440338667754,0.0,10.853491652088866,10.711533616964356,8.028001095223523
r180\t0\t0_40.cif,1,9.298936465237716,4.599409943741365,9.23608518109117,0.0,-4.599409943741365,0.0,9.688172828218987,6.784440158403546,9.23608518109117
r180\t0\t0_340.cif,1,10.311413175179116,5.536994572583532,8.158147075009351,0.0,-5.536994572583532,0.0,11.115718661841907,10.727038522039871,8.158147075009351
r180\t0\t0_60.cif,1,9.22651857178216,4.764587977552224,8.994749632262861,0.0,-4.764587977552224,0.0,9.612219096906232,7.152055082458577,8.994749632262861
r180\t0\t0_80.cif,1,9.302540601891696,4.757986790012115,8.69278868493468,0.0,-4.757986790012115,0.0,9.719285735154006,7.0550755482906435,8.69278868493468
r180\t1.2\t1.2_0.cif,1,9.478467171721435,5.0698160137466575,8.896499931268325,0.0,-5.0698160137466575,0.0,9.637117650076851,9.96900470200986,8.896499931268325
r180\t1.2\t1.2_100.cif,1,9.204902228397241,4.938214331345164,8.397314819284292,0.0,-4.938214331345164,0.0,9.319506475773583,8.363943416061039,8.397314819284292
r180\t1.2\t1.2_140.cif,1,8.977950232366583,5.0409645284435385,8.653576594701839,0.0,-5.0409645284435385,0.0,8.97950392893797,8.390650668832778,8.653576594701839
r180\t1.2\t1.2_120.cif,1,8.861629845813782,5.032956794552688,8.301461923600383,0.0,-5.032956794552688,0.0,8.86240579936906,8.113182252696333,8.301461923600383
r180\t1.2\t1.2_160.cif,1,8.963236670765411,4.949473481349423,9.094535416747767,0.0,-4.949473481349423,0.0,9.014423231492875,8.133675390457354,9.094535416747767
r180\t1.2\t1.2_180.cif,1,8.829209875889637,4.8969000384495,9.401486176098384,0.0,-4.8969000384495,0.0,8.877111333992124,8.721410006964472,9.401486176098384
r180\t1.2\t1.2_20.cif,1,9.368941734641009,4.948166223762725,9.302376998600929,0.0,-4.948166223762725,0.0,9.42522526995399,9.50656239016641,9.302376998600929
r180\t1.2\t1.2_240.cif,1,9.195741830028675,5.488936311626721,8.40752709347917,0.0,-5.488936311626721,0.0,9.407128855154605,10.146310169856019,8.40752709347917
r180\t1.2\t1.2_220.cif,1,8.73564541925251,5.5308488691501445,8.705498758747076,0.0,-5.5308488691501445,0.0,9.010939315025482,11.961030606949981,8.705498758747076
r180\t1.2\t1.2_260.cif,1,9.360539859993462,5.696118422041468,8.014834759247298,0.0,-5.696118422041468,0.0,9.715902357834727,10.937902039116436,8.014834759247298
r180\t1.2\t1.2_280.cif,1,9.3415110880728,5.323993982795155,8.114596539726126,0.0,-5.323993982795155,0.0,9.734179430189409,8.660727665628775,8.114596539726126
r180\t1.2\t1.2_200.cif,1,9.011917824050656,5.07855244777217,9.390373760717459,0.0,-5.07855244777217,0.0,8.9963831075559,10.906439806804066,9.390373760717459
r180\t1.2\t1.2_300.cif,1,9.571956774571651,5.523630018747801,8.09936043721026,0.0,-5.523630018747801,0.0,10.000210213134094,10.599186428904344,8.09936043721026
r180\t1.2\t1.2_60.cif,1,8.938039875176782,4.844249661708253,8.939910790218898,0.0,-4.844249661708253,0.0,9.204473197489882,7.671657162757966,8.939910790218898
r180\t1.2\t1.2_320.cif,1,9.507265340872197,5.528374101969809,8.162393974331357,0.0,-5.528374101969809,0.0,10.01909904414644,11.056985717712898,8.162393974331357
r180\t2.4\t2.4_0.cif,1,9.303489938283207,5.179519072094623,8.728450166156511,0.0,-5.179519072094623,0.0,9.85338534895509,10.14586205464417,8.728450166156511
r180\t1.2\t1.2_340.cif,1,9.518409441733452,5.640815171558561,8.25068021652598,0.0,-5.640815171558561,0.0,10.000151090052766,11.890579682988843,8.25068021652598
r180\t1.2\t1.2_40.cif,1,8.999557140552298,4.855642950261372,9.317500774708105,0.0,-4.855642950261372,0.0,9.27701990565336,8.611356894233337,9.317500774708105
r180\t1.2\t1.2_80.cif,1,9.068864093670156,4.956523446552207,8.65066133820242,0.0,-4.956523446552207,0.0,9.205972299886888,7.971690059722898,8.65066133820242
r180\t2.4\t2.4_100.cif,1,9.300068852480248,5.113813639528473,8.110835893459779,0.0,-5.113813639528473,0.0,9.631612176802907,8.638812142803959,8.110835893459779
r180\t2.4\t2.4_180.cif,1,9.286253224341772,4.820856040200049,9.546634006373331,0.0,-4.820856040200049,0.0,9.542694407516505,8.410164228433747,9.546634006373331
r180\t2.4\t2.4_120.cif,1,9.335349721394628,5.189820719224144,8.282803889103711,0.0,-5.189820719224144,0.0,9.750195803774309,9.00348963665867,8.282803889103711
r180\t2.4\t2.4_20.cif,1,9.489206239394127,5.083093887843676,9.078613547593573,0.0,-5.083093887843676,0.0,9.874679494440466,9.988725606802017,9.078613547593573
r180\t2.4\t2.4_140.cif,1,9.405884804368377,5.061764745909991,8.691462860539579,0.0,-5.061764745909991,0.0,9.750599592928161,9.075226668431037,8.691462860539579
r180\t2.4\t2.4_160.cif,1,9.228663773011396,4.965267024333302,9.12543733548208,0.0,-4.965267024333302,0.0,9.6662485087047,8.578017791572668,9.12543733548208
r180\t2.4\t2.4_220.cif,1,9.43178622468349,4.998423300999334,9.155346886570621,0.0,-4.998423300999334,0.0,9.668746891404368,8.98187681948398,9.155346886570621
r180\t2.4\t2.4_200.cif,1,9.3382027709781,4.900662185269619,9.607180878303831,0.0,-4.900662185269619,0.0,9.707796695741841,9.603844566929679,9.607180878303831
r180\t2.4\t2.4_280.cif,1,8.420251044269753,5.494915015172455,7.949967288160766,0.0,-5.494915015172455,0.0,8.731872946769387,9.199910659083002,7.949967288160766
r180\t2.4\t2.4_300.cif,1,8.810658191660242,5.494587366276894,8.050571811110684,0.0,-5.494587366276894,0.0,9.150665737164319,10.355687620762927,8.050571811110684
r180\t2.4\t2.4_240.cif,1,9.140121453615519,5.265592182619223,9.262466372862704,0.0,-5.265592182619223,0.0,9.507153855244466,10.489920312431755,9.262466372862704
r180\t2.4\t2.4_260.cif,1,9.257007207435077,5.374582511903778,8.275844121608172,0.0,-5.374582511903778,0.0,9.65322333387441,9.711631070100053,8.275844121608172
r180\t2.4\t2.4_320.cif,1,8.71027412796058,5.429337011888173,8.132590340957194,0.0,-5.429337011888173,0.0,8.861605906756042,10.036723668004168,8.132590340957194
r180\t2.4\t2.4_60.cif,1,9.358507129494143,4.959185010306958,8.905887338941717,0.0,-4.959185010306958,0.0,9.615654919939272,8.327418986467121,8.905887338941717
r180\t2.4\t2.4_340.cif,1,9.288508179143756,5.140013364303966,8.526894485130118,0.0,-5.140013364303966,0.0,9.742775511590564,9.774048060542682,8.526894485130118
r180\t2.4\t2.4_40.cif,1,9.46047064969212,4.929966928078995,9.309762804903663,0.0,-4.929966928078995,0.0,9.840991256259104,9.164013339873927,9.309762804903663
r180\t2.4\t2.4_80.cif,1,9.277431088948488,4.960951334688498,8.562767405212062,0.0,-4.960951334688498,0.0,9.544492529158799,7.679543560982316,8.562767405212062
r180\t3.6\t3.6_0.cif,1,9.338307674146424,5.0772692581730725,8.901021746984831,0.0,-5.0772692581730725,0.0,9.81102084316227,9.962190436767516,8.901021746984831
r180\t3.6\t3.6_140.cif,1,9.147575324829479,5.0141055722721015,8.643983217721487,0.0,-5.0141055722721015,0.0,9.374106100768982,8.154694957659098,8.643983217721487
r180\t3.6\t3.6_100.cif,1,9.074822837483305,5.211570411695919,8.096088860596025,0.0,-5.211570411695919,0.0,9.128460861380807,8.900650506641815,8.096088860596025
r180\t3.6\t3.6_120.cif,1,9.01801566411107,5.186068479527809,8.323733671072823,0.0,-5.186068479527809,0.0,8.972935370847463,8.966253259100208,8.323733671072823
r180\t3.6\t3.6_200.cif,1,9.053785032824988,4.977146737701035,9.547531555032267,0.0,-4.977146737701035,0.0,9.42361737563994,10.72993131369066,9.547531555032267
r180\t3.6\t3.6_160.cif,1,9.120052363120996,5.051113834360871,8.981290412509884,0.0,-5.051113834360871,0.0,9.2996607892947,8.711449452340755,8.981290412509884
r180\t3.6\t3.6_20.cif,1,9.161960723841196,5.042150541692909,9.08431710007242,0.0,-5.042150541692909,0.0,9.553267145680975,9.499553212304006,9.08431710007242
r180\t3.6\t3.6_180.cif,1,9.145299173602988,4.868532097341254,9.397420854012028,0.0,-4.868532097341254,0.0,9.259317813686154,8.18207503054907,9.397420854012028
r180\t3.6\t3.6_220.cif,1,9.175689949628868,4.967863077060629,9.141740073624753,0.0,-4.967863077060629,0.0,9.354392287798609,8.76294940466283,9.141740073624753
r180\t3.6\t3.6_240.cif,1,9.002565859695173,5.18306217349606,8.618301372291418,0.0,-5.18306217349606,0.0,9.185980943557118,8.823606357990862,8.618301372291418
r180\t3.6\t3.6_260.cif,1,8.993178023264566,5.114586913880993,8.474060130225466,0.0,-5.114586913880993,0.0,9.433900948683682,8.27159203660198,8.474060130225466
r180\t3.6\t3.6_280.cif,1,8.893883021371433,5.0431074341223585,8.405978623837795,0.0,-5.0431074341223585,0.0,9.207823108585572,7.5143050396456985,8.405978623837795
r180\t3.6\t3.6_320.cif,1,9.064918757996338,4.890619859946798,8.687336083536046,0.0,-4.890619859946798,0.0,9.529571457581113,7.926900911920694,8.687336083536046
r180\t3.6\t3.6_300.cif,1,9.125953788301098,5.142518533701893,8.51566408707995,0.0,-5.142518533701893,0.0,9.537156566413053,8.074902627734714,8.51566408707995
r180\t3.6\t3.6_40.cif,1,9.149599407477012,4.935401893739483,9.2959131230233,0.0,-4.935401893739483,0.0,9.474160760199753,8.82238020221582,9.2959131230233
r180\t3.6\t3.6_340.cif,1,9.035260276977935,4.9426800832336335,8.780007067652777,0.0,-4.9426800832336335,0.0,9.500157379360182,9.281734370499276,8.780007067652777
r180\t3.6\t3.6_60.cif,1,9.036982345362716,4.935616181674341,8.909171518695128,0.0,-4.935616181674341,0.0,9.245813142348927,8.317281732294136,8.909171518695128
r180\t3.6\t3.6_80.cif,1,9.118243797409452,4.999655017352686,8.595798090898064,0.0,-4.999655017352686,0.0,9.37137896147274,8.001047725415948,8.595798090898064
r180\t4.8\t4.8_100.cif,1,9.614747253705223,5.205357549708511,8.212787484926668,0.0,-5.205357549708511,0.0,9.804687289160634,9.022071583448843,8.212787484926668
r180\t4.8\t4.8_120.cif,1,9.37097199894703,5.075577152484351,8.38459734657603,0.0,-5.075577152484351,0.0,9.522595813384324,8.54907937520045,8.38459734657603
r180\t4.8\t4.8_0.cif,1,9.443986238119209,4.9845975092689825,8.846349628457064,0.0,-4.9845975092689825,0.0,9.835066611293716,8.776017874869002,8.846349628457064
r180\t4.8\t4.8_140.cif,1,9.144032301856223,5.0639877323335964,8.650994622900509,0.0,-5.0639877323335964,0.0,9.110052852286822,9.341906310788865,8.650994622900509
r180\t4.8\t4.8_180.cif,1,9.13651965703676,4.8746895200494675,9.467569555340383,0.0,-4.8746895200494675,0.0,9.369766120511443,8.837354739881539,9.467569555340383
r180\t4.8\t4.8_160.cif,1,8.83959226474444,5.387022134489435,8.721296107345262,0.0,-5.387022134489435,0.0,9.122367767647003,11.03360261065904,8.721296107345262
r180\t4.8\t4.8_20.cif,1,9.358700257243767,5.0224115261176205,9.129465576372429,0.0,-5.0224115261176205,0.0,9.785430205890279,9.443183544050925,9.129465576372429
r180\t4.8\t4.8_220.cif,1,9.364806348803207,4.995054282233013,9.052156822415139,0.0,-4.995054282233013,0.0,9.662943833279973,7.949344330370289,9.052156822415139
r180\t4.8\t4.8_240.cif,1,9.426986382832116,5.164652039944779,8.628612358348452,0.0,-5.164652039944779,0.0,9.952884851217846,8.797666536812974,8.628612358348452
r180\t4.8\t4.8_260.cif,1,9.230389599678848,5.114658572536907,8.548367306829379,0.0,-5.114658572536907,0.0,9.64194450700827,8.204218639510376,8.548367306829379
r180\t4.8\t4.8_280.cif,1,9.206234374641761,5.0462803738926105,8.410955140074204,0.0,-5.0462803738926105,0.0,9.500770829359196,7.293298104569837,8.410955140074204
r180\t4.8\t4.8_200.cif,1,9.226006234790058,4.953211291022172,9.560739954427977,0.0,-4.953211291022172,0.0,9.533661675641813,9.65778076941857,9.560739954427977
r180\t4.8\t4.8_320.cif,1,9.280413991520637,5.04412602631981,8.578132689206694,0.0,-5.04412602631981,0.0,9.703639900589668,8.499939751831574,8.578132689206694
r180\t4.8\t4.8_300.cif,1,9.222179406100404,5.1699736939973455,8.52172656145308,0.0,-5.1699736939973455,0.0,9.660641070075005,8.238473039059317,8.52172656145308
r180\t4.8\t4.8_340.cif,1,9.279747708875414,5.006947290669866,8.76812602991543,0.0,-5.006947290669866,0.0,9.769366517453708,9.290641355793971,8.76812602991543
r180\t4.8\t4.8_80.cif,1,9.373940881558639,5.064772545491285,8.67369461365918,0.0,-5.064772545491285,0.0,9.716022253802837,9.346344959071079,8.67369461365918
r180\t4.8\t4.8_40.cif,1,9.304491414370016,4.950794675297715,9.302486661246224,0.0,-4.950794675297715,0.0,9.648808966755587,9.406326241730378,9.302486661246224
r180\t6.0\t6.0_0.cif,1,9.39779082619757,5.041861292707477,8.826915792458653,0.0,-5.041861292707477,0.0,9.522132653608779,9.331994730181659,8.826915792458653
r180\t4.8\t4.8_60.cif,1,9.363038909521306,5.059880717290621,8.749547781227916,0.0,-5.059880717290621,0.0,9.737174773220802,8.705093776509571,8.749547781227916
r180\t6.0\t6.0_100.cif,1,9.614358096245669,5.196727458624378,8.173070667450446,0.0,-5.196727458624378,0.0,9.547856000404385,9.056877353220429,8.173070667450446
r180\t6.0\t6.0_120.cif,1,9.511052944074208,5.277247106671823,8.183621309028302,0.0,-5.277247106671823,0.0,9.531808731065176,9.619383286078842,8.183621309028302
r180\t6.0\t6.0_180.cif,1,9.001618581244232,4.738730499578184,9.451061245511331,0.0,-4.738730499578184,0.0,9.428906684916301,8.135685527050878,9.451061245511331
r180\t6.0\t6.0_220.cif,1,9.259024938235049,5.009528838720842,9.085864719192285,0.0,-5.009528838720842,0.0,9.227805429523961,8.576190632907059,9.085864719192285
r180\t6.0\t6.0_200.cif,1,9.052522672075566,4.935317442444547,9.422577329721644,0.0,-4.935317442444547,0.0,9.337455470822082,9.429158642619832,9.422577329721644
r180\t6.0\t6.0_20.cif,1,9.458927669781499,5.045328602044022,9.091817180603574,0.0,-5.045328602044022,0.0,9.505898808748357,9.482092791882343,9.091817180603574
r180\t6.0\t6.0_160.cif,1,8.678053601943821,4.9040453111605755,9.221537629771007,0.0,-4.9040453111605755,0.0,9.109801686391982,8.48634728290845,9.221537629771007
r180\t6.0\t6.0_140.cif,1,8.442935571339202,5.175287497220333,8.709591296145252,0.0,-5.175287497220333,0.0,8.940804639692292,9.588222841745239,8.709591296145252
r180\t6.0\t6.0_240.cif,1,9.567545516447494,5.08014614199153,8.733463036657344,0.0,-5.08014614199153,0.0,9.383928146406129,8.468330097966913,8.733463036657344
r180\t6.0\t6.0_280.cif,1,9.34139061087579,5.115559543568701,8.40461378760514,0.0,-5.115559543568701,0.0,9.386095755967926,8.36646062483078,8.40461378760514
r180\t6.0\t6.0_260.cif,1,9.514381275375467,5.209935827815836,8.43553126297586,0.0,-5.209935827815836,0.0,9.457063666697515,8.321066559841467,8.43553126297586
r180\t6.0\t6.0_300.cif,1,9.392172048958528,5.0190413184517615,8.42126857462767,0.0,-5.0190413184517615,0.0,9.501691376817172,7.48996566564386,8.42126857462767
r180\t6.0\t6.0_340.cif,1,9.51351881889751,5.100810550404769,8.606411047736183,0.0,-5.100810550404769,0.0,9.826134356169835,9.474022406470674,8.606411047736183
r180\t6.0\t6.0_40.cif,1,9.490947315311457,5.0643441991240294,9.177294703661238,0.0,-5.0643441991240294,0.0,9.661642150318645,10.010540902766985,9.177294703661238
r180\t6.0\t6.0_320.cif,1,9.774158461619095,5.007823576707089,8.470814521665073,0.0,-5.007823576707089,0.0,9.75872526239273,7.888190036863624,8.470814521665073
r180\t6.0\t6.0_60.cif,1,9.457288646169056,5.080586439518345,8.739180529135078,0.0,-5.080586439518345,0.0,9.391939127240343,9.066197886279244,8.739180529135078
r180\t7.2\t7.2_100.cif,1,8.997043402658871,5.049443253081064,8.269189811799299,0.0,-5.049443253081064,0.0,9.052686628500664,8.46664379752771,8.269189811799299
r180\t7.2\t7.2_0.cif,1,8.825878909091914,4.997988972801003,8.832254275003093,0.0,-4.997988972801003,0.0,9.084018132856208,9.148986182664132,8.832254275003093
r180\t7.2\t7.2_120.cif,1,9.179938753931872,5.2166281163473744,8.267437859486973,0.0,-5.2166281163473744,0.0,9.345308229262217,9.501723716812238,8.267437859486973
r180\t6.0\t6.0_80.cif,1,9.537707090038342,5.1388233309195215,8.581546400379336,0.0,-5.1388233309195215,0.0,9.457900825719854,9.430772043033402,8.581546400379336
r180\t7.2\t7.2_140.cif,1,9.412795453381486,5.044376849275225,8.64356126713198,0.0,-5.044376849275225,0.0,9.696641795251562,8.657739870225697,8.64356126713198
r180\t7.2\t7.2_180.cif,1,8.952428559217424,4.8632382894895585,9.413967503535252,0.0,-4.8632382894895585,0.0,9.068221640097454,8.184322906614264,9.413967503535252
r180\t7.2\t7.2_160.cif,1,9.476480267639392,4.9690452651751285,9.027883289043917,0.0,-4.9690452651751285,0.0,9.662496615503965,8.195567719628258,9.027883289043913
r180\t7.2\t7.2_240.cif,1,9.101881349788487,5.167459407382827,8.717159754796617,0.0,-5.167459407382827,0.0,9.58563917416628,8.739533358330542,8.717159754796617
r180\t7.2\t7.2_200.cif,1,9.16686091112752,5.147006948915025,9.321289688110882,0.0,-5.147006948915025,0.0,9.61771411056877,11.25215274756306,9.321289688110882
r180\t7.2\t7.2_20.cif,1,9.039442440134719,4.958527024166348,9.227904118845528,0.0,-4.958527024166348,0.0,9.409487008858678,9.91197190148051,9.227904118845528
r180\t7.2\t7.2_220.cif,1,8.91308215251965,5.0533129767391465,9.164210313152802,0.0,-5.0533129767391465,0.0,9.251012095722187,10.283100314829179,9.164210313152802
r180\t7.2\t7.2_280.cif,1,8.908309977498359,5.133628916799459,8.38846896594504,0.0,-5.133628916799459,0.0,9.148627571144344,8.369653659988625,8.38846896594504
r180\t7.2\t7.2_260.cif,1,8.886996173473085,5.378261616402637,8.34458758669271,0.0,-5.378261616402637,0.0,9.322796279982855,10.001476753478991,8.34458758669271
r180\t7.2\t7.2_300.cif,1,8.95923213923044,5.371167082020448,8.115887029258909,0.0,-5.371167082020448,0.0,9.398580972757248,8.91709827146543,8.115887029258909
r180\t7.2\t7.2_320.cif,1,8.936874359164996,5.285471918937487,8.200083075324521,0.0,-5.285471918937487,0.0,9.386694492542304,9.325291930816741,8.200083075324521
r180\t7.2\t7.2_340.cif,1,8.716675654354189,5.22862292122595,8.505841669965108,0.0,-5.22862292122595,0.0,9.269428617433425,10.055715827215264,8.505841669965108
r180\t7.2\t7.2_60.cif,1,8.892540481751942,4.908120102802988,8.917458797559235,0.0,-4.908120102802988,0.0,9.033920136804083,8.056323048327885,8.917458797559235
r180\t7.2\t7.2_40.cif,1,8.981069023906118,4.886057346149505,9.310018020442396,0.0,-4.886057346149505,0.0,9.194536266127807,8.460992282909043,9.310018020442396
r180\t8.4\t8.4_0.cif,1,9.138662967143402,4.8569847218454845,9.099082754458307,0.0,-4.8569847218454845,0.0,9.463608091161401,8.924765366820202,9.099082754458307
r180\t7.2\t7.2_80.cif,1,8.975079515575697,5.032611144830616,8.631292063649179,0.0,-5.032611144830616,0.0,9.270991256299887,9.137734759385717,8.631292063649179
r180\t8.4\t8.4_120.cif,1,8.979201268475574,4.868017249353994,8.158287890330921,0.0,-4.868017249353994,0.0,9.070871455192954,6.536783472653046,8.158287890330921
r180\t8.4\t8.4_100.cif,1,9.040281264252298,4.923829651189305,8.353083221381738,0.0,-4.923829651189305,0.0,9.237814357638628,7.905979330482078,8.353083221381738
r180\t8.4\t8.4_160.cif,1,9.09646438890306,5.009190184889435,8.918942290659198,0.0,-5.009190184889435,0.0,9.248363817071231,7.91559549812442,8.918942290659198
r180\t8.4\t8.4_180.cif,1,8.893285396376005,4.929173972232874,9.328059169579406,0.0,-4.929173972232874,0.0,9.06554088792268,8.791089451449094,9.328059169579406
r180\t8.4\t8.4_140.cif,1,9.414197050666429,5.143365748947355,8.509260469272022,0.0,-5.143365748947355,0.0,9.738003538283762,8.788150080467348,8.509260469272022
r180\t8.4\t8.4_200.cif,1,8.980823341815496,5.129452113391846,9.332664755026917,0.0,-5.129452113391846,0.0,9.457313492085172,11.233740824090562,9.332664755026917
r180\t8.4\t8.4_20.cif,1,9.155349427647014,4.827003128247352,9.366099393532407,0.0,-4.827003128247352,0.0,9.540116157035525,9.01623922278293,9.366099393532407
r180\t8.4\t8.4_220.cif,1,8.8980286070719,5.196776822220309,9.084654992908842,0.0,-5.196776822220309,0.0,9.307108724115384,10.938186716037468,9.084654992908842
r180\t8.4\t8.4_280.cif,1,9.03830885095192,5.548081329412175,8.257404593843729,0.0,-5.548081329412175,0.0,9.553162274580654,10.125697863420944,8.257404593843729
r180\t8.4\t8.4_260.cif,1,8.920449691133665,5.601034253833046,8.234132449834147,0.0,-5.601034253833046,0.0,9.259561222941779,10.683045084947855,8.234132449834147
r180\t8.4\t8.4_240.cif,1,9.15088958579161,5.286197121422096,8.57685830657922,0.0,-5.286197121422096,0.0,9.462949554832614,9.61413507369494,8.57685830657922
r180\t8.4\t8.4_300.cif,1,8.500775868661151,5.516110042831976,8.034096070604202,0.0,-5.516110042831976,0.0,8.964684712224402,9.400055902379478,8.034096070604202
r180\t8.4\t8.4_320.cif,1,8.399139058515988,5.29586528375287,8.204735297246124,0.0,-5.29586528375287,0.0,8.760567296231935,9.339875623837926,8.204735297246124
r180\t8.4\t8.4_40.cif,1,9.170309420908092,4.873467955385105,9.361233968397434,0.0,-4.873467955385105,0.0,9.527136606884774,8.778708204648344,9.361233968397434
r180\t9.6\t9.6_0.cif,1,9.484889826966779,4.752329599170221,9.105480599009038,0.0,-4.752329599170221,0.0,9.785760791164392,8.170438968456951,9.105480599009038
r180\t8.4\t8.4_60.cif,1,9.077948576528224,4.792176208709524,8.982232252737584,0.0,-4.792176208709524,0.0,9.340350179546503,7.625347712592926,8.982232252737584
r180\t8.4\t8.4_340.cif,1,8.275504456595993,5.552124890449847,8.240722417782713,0.0,-5.552124890449847,0.0,9.124941629164843,11.393605758202012,8.240722417782713
r180\t8.4\t8.4_80.cif,1,9.010889992325085,4.89897244481673,8.703173566428761,0.0,-4.89897244481673,0.0,9.186056039791392,7.882691049663587,8.703173566428761
r180\t9.6\t9.6_120.cif,1,9.407807521821253,5.1401313185690185,8.257096060620599,0.0,-5.1401313185690185,0.0,9.948074250281868,8.99875091515595,8.257096060620599
r180\t9.6\t9.6_100.cif,1,9.388959629328863,4.8263368385673,8.307075063808735,0.0,-4.8263368385673,0.0,9.760491890948726,7.554960573672152,8.307075063808735
r180\t9.6\t9.6_140.cif,1,9.375128834857247,5.094495924281697,8.53606675832312,0.0,-5.094495924281697,0.0,9.862138851816157,8.272046344826219,8.53606675832312
r180\t9.6\t9.6_200.cif,1,9.195260279807187,5.173279198021386,9.281628715481677,0.0,-5.173279198021386,0.0,10.044056998359022,11.535520509074022,9.281628715481677
r180\t9.6\t9.6_180.cif,1,9.036061860962576,5.027429890504683,9.266180457989252,0.0,-5.027429890504683,0.0,9.55685103072222,9.311628414623138,9.266180457989252
